case_id,seed,trial,Nx,Nv,omega,tau,delta,delta_correct,delta_wrong,delta_missing,delta_extended,u_err,e_err_missing,e_err_extended
FM3_lens_missing_slow_mode,50,80,16,3,0.0,10,,,,0.4322329415677627,0.3751079956731589,,0.20889125854011603,2.399774938252293e-17
FM3_lens_missing_slow_mode,50,81,16,3,0.0,2,,,,0.2719268952873789,0.21286971691334927,,0.2986955299281657,2.7616772620144722e-17
FM3_lens_missing_slow_mode,50,81,16,3,0.0,5,,,,0.3494051763776973,0.22830686286474156,,0.2506191152065989,1.9945844630690492e-17
FM3_lens_missing_slow_mode,50,81,16,3,0.0,10,,,,0.3746755736692371,0.22738220275434665,,0.2740025027043991,9.78508307286509e-18
FM3_lens_missing_slow_mode,50,82,16,3,0.0,2,,,,0.32535781659236634,0.21167170941072022,,0.34239201254241874,0.0
FM3_lens_missing_slow_mode,50,82,16,3,0.0,5,,,,0.3347094505574283,0.18627151144196918,,0.33640492950612094,4.971463869394347e-18
FM3_lens_missing_slow_mode,50,82,16,3,0.0,10,,,,0.39908973013357874,0.16803741361043345,,0.3179545457874763,2.3239284047230447e-17
FM3_lens_missing_slow_mode,50,83,16,3,0.0,2,,,,0.359743337748311,0.4314341966639532,,0.31532064043040386,1.2427593570570427e-18
FM3_lens_missing_slow_mode,50,83,16,3,0.0,5,,,,0.48401984407434573,0.4273122350518672,,0.23569409942404657,8.93875520788237e-18
FM3_lens_missing_slow_mode,50,83,16,3,0.0,10,,,,0.41625541972143043,0.4184464020992827,,0.24225663226959676,5.66219882105174e-19
FM3_lens_missing_slow_mode,50,84,16,3,0.0,2,,,,0.2676431796431857,0.20217013298717482,,0.3009153617626887,2.6336637550164446e-17
FM3_lens_missing_slow_mode,50,84,16,3,0.0,5,,,,0.36983546304949677,0.2592105762907029,,0.21460205904810936,2.3970420138257848e-17
FM3_lens_missing_slow_mode,50,84,16,3,0.0,10,,,,0.37193805350129117,0.31276544653297256,,0.2560941276059323,5.281023989428446e-18
FM3_lens_missing_slow_mode,50,85,16,3,0.0,2,,,,0.2918025141018006,0.21250226161725752,,0.2826853791439689,1.1764982855011318e-17
FM3_lens_missing_slow_mode,50,85,16,3,0.0,5,,,,0.36076751127723306,0.21927658281134393,,0.24634063794620856,9.425329084224095e-18
FM3_lens_missing_slow_mode,50,85,16,3,0.0,10,,,,0.4192183365085872,0.30885122504902696,,0.2819705912972489,4.54836459632985e-18
FM3_lens_missing_slow_mode,50,86,16,3,0.0,2,,,,0.3081264397977495,0.19131785599072265,,0.34486290495627303,2.099516003542564e-17
FM3_lens_missing_slow_mode,50,86,16,3,0.0,5,,,,0.3638171686958706,0.1988996363913832,,0.28296337671429916,1.8298580760766234e-17
FM3_lens_missing_slow_mode,50,86,16,3,0.0,10,,,,0.3802958412575249,0.23687540859558615,,0.29375923762036976,1.3752399583343653e-17
FM3_lens_missing_slow_mode,50,87,16,3,0.0,2,,,,0.4020260640724268,0.28081559416029994,,0.30766091253438654,1.5557985550844618e-17
FM3_lens_missing_slow_mode,50,87,16,3,0.0,5,,,,0.3613517440598464,0.2430822852815558,,0.2665073191266974,1.8254881267893224e-17
FM3_lens_missing_slow_mode,50,87,16,3,0.0,10,,,,0.4281958429773603,0.3083031228891614,,0.2589385578793735,2.4188560584397886e-18
FM3_lens_missing_slow_mode,50,88,16,3,0.0,2,,,,0.3571034986451867,0.29420542379431497,,0.3579389500998468,1.112039908322033e-17
FM3_lens_missing_slow_mode,50,88,16,3,0.0,5,,,,0.3951026059270249,0.24210302967586983,,0.3137398173153647,4.1288359977191744e-18
FM3_lens_missing_slow_mode,50,88,16,3,0.0,10,,,,0.40118174657209904,0.2216969568520385,,0.30958300210868644,1.0489372660525322e-17
FM3_lens_missing_slow_mode,50,89,16,3,0.0,2,,,,0.2608777766502048,0.1557035601179766,,0.3542838347019328,9.104309070231678e-18
FM3_lens_missing_slow_mode,50,89,16,3,0.0,5,,,,0.3058631648362069,0.15704229374606676,,0.30626889409344643,0.0
FM3_lens_missing_slow_mode,50,89,16,3,0.0,10,,,,0.3391636476309639,0.1872967922337438,,0.3041732386741454,2.822125694663866e-17
FM3_lens_missing_slow_mode,50,90,16,3,0.0,2,,,,0.26958810776543984,0.15663262243518383,,0.3798933910628165,5.634962312138789e-18
FM3_lens_missing_slow_mode,50,90,16,3,0.0,5,,,,0.3657423552053424,0.1915347141004342,,0.3553192331681637,1.362729265955504e-17
FM3_lens_missing_slow_mode,50,90,16,3,0.0,10,,,,0.38649387332886287,0.17864315616672707,,0.3576991076825148,8.884504149129525e-18
FM3_lens_missing_slow_mode,50,91,16,3,0.0,2,,,,0.402262347534701,0.2923117169172429,,0.37560937476735734,7.408396514407969e-18
FM3_lens_missing_slow_mode,50,91,16,3,0.0,5,,,,0.5561888317252599,0.36703524684313027,,0.3403869745335227,2.5436374600718475e-17
FM3_lens_missing_slow_mode,50,91,16,3,0.0,10,,,,0.4428732357386646,0.3923348463301731,,0.3974456649801873,1.943550374577699e-17
FM3_lens_missing_slow_mode,50,92,16,3,0.0,2,,,,0.3475482106402244,0.35430446134135435,,0.2548211346813719,8.713290989129952e-18
FM3_lens_missing_slow_mode,50,92,16,3,0.0,5,,,,0.3860580953744327,0.327228823887193,,0.17845431629539693,4.707861697523741e-17
FM3_lens_missing_slow_mode,50,92,16,3,0.0,10,,,,0.4412799647864626,0.4324199570299392,,0.16471951150549338,1.4542678644524375e-17
FM3_lens_missing_slow_mode,50,93,16,3,0.0,2,,,,0.4226908881815927,0.36049246718665573,,0.31122727450777027,1.522440397813689e-17
FM3_lens_missing_slow_mode,50,93,16,3,0.0,5,,,,0.40105438366067475,0.35900454320256836,,0.30413880354266437,3.848692370299676e-17
FM3_lens_missing_slow_mode,50,93,16,3,0.0,10,,,,0.4096336492294914,0.3045047660527164,,0.23242674825689877,1.739883608375034e-17
FM3_lens_missing_slow_mode,50,94,16,3,0.0,2,,,,0.3375325235941924,0.20808792839787396,,0.35046809392395756,1.6976378628700947e-17
FM3_lens_missing_slow_mode,50,94,16,3,0.0,5,,,,0.36185671400120384,0.22467547039052055,,0.34262952838633076,2.8921583487220894e-17
FM3_lens_missing_slow_mode,50,94,16,3,0.0,10,,,,0.3995449405385589,0.2051498576298523,,0.2893524413952558,2.714198742973225e-18
FM3_lens_missing_slow_mode,50,95,16,3,0.0,2,,,,0.42321469545695645,0.3179607001174342,,0.3344134789292411,6.713988097878039e-18
FM3_lens_missing_slow_mode,50,95,16,3,0.0,5,,,,0.36747895299137323,0.23180371900646102,,0.2994922185903947,1.615874858378257e-17
FM3_lens_missing_slow_mode,50,95,16,3,0.0,10,,,,0.448480737466809,0.27394313060659925,,0.2838922291151479,1.7995083773299112e-17
FM3_lens_missing_slow_mode,50,96,16,3,0.0,2,,,,0.3589271347523957,0.3442493804557871,,0.22562977383968408,3.879395263594851e-17
FM3_lens_missing_slow_mode,50,96,16,3,0.0,5,,,,0.46578447055190453,0.43243338063762515,,0.1851731907542143,2.4828165456449673e-17
FM3_lens_missing_slow_mode,50,96,16,3,0.0,10,,,,0.4739906616087666,0.4932330706224271,,0.2202766204234076,2.3252455065724498e-17
FM3_lens_missing_slow_mode,50,97,16,3,0.0,2,,,,0.3225652999997991,0.2368805393462399,,0.31223478083592937,1.6645056641062466e-17
FM3_lens_missing_slow_mode,50,97,16,3,0.0,5,,,,0.35724719993362575,0.26092913760212716,,0.2907954826148267,3.870397308887861e-17
FM3_lens_missing_slow_mode,50,97,16,3,0.0,10,,,,0.4310508857774016,0.28027905658986674,,0.2837283514171282,9.681429310570336e-19
FM3_lens_missing_slow_mode,50,98,16,3,0.0,2,,,,0.2656457140619378,0.18715372985174442,,0.32431930749132254,1.2778261440021955e-17
FM3_lens_missing_slow_mode,50,98,16,3,0.0,5,,,,0.34695564267174095,0.2579629004834104,,0.2670844589365805,8.345250238010547e-18
FM3_lens_missing_slow_mode,50,98,16,3,0.0,10,,,,0.3818313143137244,0.2627808693103636,,0.27209843286016744,5.8146301505029424e-18
FM3_lens_missing_slow_mode,50,99,16,3,0.0,2,,,,0.3343083136619679,0.3043571307987919,,0.2719937882283018,1.5364442355308997e-17
FM3_lens_missing_slow_mode,50,99,16,3,0.0,5,,,,0.396053092565259,0.32432848625744964,,0.21433298370652806,9.131404304573594e-18
FM3_lens_missing_slow_mode,50,99,16,3,0.0,10,,,,0.41697239373369177,0.35402762316992764,,0.2161403893310463,1.0106670116779156e-17
FM3_lens_missing_slow_mode,50,100,16,3,0.0,2,,,,0.3019887464937884,0.28629522917648553,,0.19854185511231132,7.171745355497282e-18
FM3_lens_missing_slow_mode,50,100,16,3,0.0,5,,,,0.44952759823979416,0.44926169676704564,,0.20866142349755618,1.791289912813732e-17
FM3_lens_missing_slow_mode,50,100,16,3,0.0,10,,,,0.43164748410358594,0.40805063585243817,,0.23160800784399332,8.882125145676939e-18
FM3_lens_missing_slow_mode,50,101,16,3,0.0,2,,,,0.3776917361116545,0.3672433387808285,,0.17774293682617415,8.39242669214126e-18
FM3_lens_missing_slow_mode,50,101,16,3,0.0,5,,,,0.5249142706162467,0.49690482453215307,,0.16387478975888048,1.6926433630814398e-17
FM3_lens_missing_slow_mode,50,101,16,3,0.0,10,,,,0.5037002997449803,0.507454577035248,,0.1755333625149133,1.1988477212056659e-17
FM3_lens_missing_slow_mode,50,102,16,3,0.0,2,,,,0.30468428436529915,0.22896837219505273,,0.2520021025659436,2.2182594097084052e-17
FM3_lens_missing_slow_mode,50,102,16,3,0.0,5,,,,0.41542906319926776,0.31662807135169857,,0.2415688724460691,2.1143514914201462e-17
FM3_lens_missing_slow_mode,50,102,16,3,0.0,10,,,,0.419584335729795,0.3513922955620308,,0.2737071803239554,1.1828215226822457e-17
FM3_lens_missing_slow_mode,50,103,16,3,0.0,2,,,,0.3502198641917465,0.3113974309608698,,0.28448594579014824,1.0140114034669272e-17
FM3_lens_missing_slow_mode,50,103,16,3,0.0,5,,,,0.43952225215716556,0.3740514241610762,,0.293947939103081,1.0780045528111668e-17
FM3_lens_missing_slow_mode,50,103,16,3,0.0,10,,,,0.4556115384786844,0.36474276807806677,,0.2543389065109848,1.4657981386789014e-17
FM3_lens_missing_slow_mode,50,104,16,3,0.0,2,,,,0.2643019497564548,0.26513429906024455,,0.20983482173515322,2.190842323147179e-17
FM3_lens_missing_slow_mode,50,104,16,3,0.0,5,,,,0.44155942661826014,0.4020673270870872,,0.1793767986200111,2.2062488165616756e-17
FM3_lens_missing_slow_mode,50,104,16,3,0.0,10,,,,0.4149551420105906,0.4505492592318855,,0.21044200319678247,3.6000600723812325e-17
FM3_lens_missing_slow_mode,50,105,16,3,0.0,2,,,,0.35239316584497193,0.2407544867189726,,0.31824572313829474,1.846264381881735e-17
FM3_lens_missing_slow_mode,50,105,16,3,0.0,5,,,,0.4167397071459944,0.29362221598602845,,0.2871064093957151,8.329585269084951e-18
FM3_lens_missing_slow_mode,50,105,16,3,0.0,10,,,,0.4369217780127068,0.3180527863295022,,0.2956779468618877,9.054889957871113e-18
FM3_lens_missing_slow_mode,50,106,16,3,0.0,2,,,,0.21612907375043713,0.19580617089654023,,0.2756063446853283,6.484645651141288e-18
FM3_lens_missing_slow_mode,50,106,16,3,0.0,5,,,,0.3596619719783554,0.3582095798764551,,0.2697423586497299,1.610709634272296e-17
FM3_lens_missing_slow_mode,50,106,16,3,0.0,10,,,,0.3893016268463882,0.285088131652961,,0.20110237777709675,7.990302549242195e-18
FM3_lens_missing_slow_mode,50,107,16,3,0.0,2,,,,0.3629381360244669,0.2802155793511065,,0.3021344718306065,3.495717690421885e-17
FM3_lens_missing_slow_mode,50,107,16,3,0.0,5,,,,0.3627731046356023,0.34252528828618023,,0.29820808252914366,1.7547089305044995e-17
FM3_lens_missing_slow_mode,50,107,16,3,0.0,10,,,,0.3918455226356954,0.2976603989556442,,0.20413134698075164,1.7022125851877213e-17
FM3_lens_missing_slow_mode,50,108,16,3,0.0,2,,,,0.39564271515854443,0.4474560470655017,,0.3057603070990875,1.4985629850908135e-17
FM3_lens_missing_slow_mode,50,108,16,3,0.0,5,,,,0.4378063837468614,0.3830171598775939,,0.18992797192798977,1.8788074209756105e-17
FM3_lens_missing_slow_mode,50,108,16,3,0.0,10,,,,0.448492830614605,0.434417648315474,,0.25842584651905715,8.826752335573462e-18
FM3_lens_missing_slow_mode,50,109,16,3,0.0,2,,,,0.3480359248210626,0.19448338019271605,,0.313358343240294,5.948793873299326e-18
FM3_lens_missing_slow_mode,50,109,16,3,0.0,5,,,,0.34625155917876144,0.20526313172709781,,0.3027307516815116,1.1639901536378568e-17
FM3_lens_missing_slow_mode,50,109,16,3,0.0,10,,,,0.4146970453366777,0.2905163158459972,,0.3456868619511152,2.217548766992074e-17
FM3_lens_missing_slow_mode,50,110,16,3,0.0,2,,,,0.2756987080133014,0.20761564866832424,,0.3811791267068161,1.879340682821098e-17
FM3_lens_missing_slow_mode,50,110,16,3,0.0,5,,,,0.35934280363737564,0.2134751165834239,,0.36111654957960065,2.371202731314362e-17
FM3_lens_missing_slow_mode,50,110,16,3,0.0,10,,,,0.39265011947985284,0.2039229570806531,,0.32658697813574367,4.390959500202892e-18
FM3_lens_missing_slow_mode,50,111,16,3,0.0,2,,,,0.29828455473189186,0.16665335003844917,,0.31081942654333866,3.173520721465448e-17
FM3_lens_missing_slow_mode,50,111,16,3,0.0,5,,,,0.35705343432638653,0.23628538239145555,,0.3056581571566409,3.4173410574211852e-18
FM3_lens_missing_slow_mode,50,111,16,3,0.0,10,,,,0.36562594299150064,0.23464121053288567,,0.2606890004538341,1.4576948920073215e-17
FM3_lens_missing_slow_mode,50,112,16,3,0.0,2,,,,0.29514611519918127,0.2197594948848654,,0.3082326527699488,9.157740187104998e-18
FM3_lens_missing_slow_mode,50,112,16,3,0.0,5,,,,0.3727844019397075,0.256789238966058,,0.3050298647846748,3.6346097279359335e-17
FM3_lens_missing_slow_mode,50,112,16,3,0.0,10,,,,0.4186078208335551,0.26066412096161756,,0.2950311007143493,3.3136112175580914e-17
FM3_lens_missing_slow_mode,50,113,16,3,0.0,2,,,,0.3661042748306196,0.3461006724365158,,0.17596103539249697,8.78454295533887e-18
FM3_lens_missing_slow_mode,50,113,16,3,0.0,5,,,,0.5432630498680355,0.5004906188087666,,0.19091554749810002,4.9878896653277914e-17
FM3_lens_missing_slow_mode,50,113,16,3,0.0,10,,,,0.5298799420006755,0.514352101746443,,0.19143350997425135,1.7421945918621162e-17
FM3_lens_missing_slow_mode,50,114,16,3,0.0,2,,,,0.2619334184813822,0.1979437626609531,,0.3141663234615616,2.0999999788709353e-18
FM3_lens_missing_slow_mode,50,114,16,3,0.0,5,,,,0.37029947745012387,0.20964329140299365,,0.2574174199791288,1.2042056944119723e-17
FM3_lens_missing_slow_mode,50,114,16,3,0.0,10,,,,0.35653322345642074,0.21149711012860173,,0.29082955210451844,1.4773410308281785e-17
FM3_lens_missing_slow_mode,50,115,16,3,0.0,2,,,,0.28271281614674393,0.3404782861658854,,0.32022634118418747,2.4434643773625527e-17
FM3_lens_missing_slow_mode,50,115,16,3,0.0,5,,,,0.4199956181127492,0.38547217724772026,,0.2739714441628082,2.5785548097654786e-17
FM3_lens_missing_slow_mode,50,115,16,3,0.0,10,,,,0.4076208339716635,0.37442217928972077,,0.24371226123484788,3.070590163605352e-17
FM3_lens_missing_slow_mode,50,116,16,3,0.0,2,,,,0.3836848184768254,0.2692218048923898,,0.3500407312259812,9.13061047856691e-18
FM3_lens_missing_slow_mode,50,116,16,3,0.0,5,,,,0.39725982134091914,0.2771585651923112,,0.34434236653236594,8.722814851881859e-18
FM3_lens_missing_slow_mode,50,116,16,3,0.0,10,,,,0.3814038887237411,0.29533345778100806,,0.2862426035301269,1.5084446217044963e-17
FM3_lens_missing_slow_mode,50,117,16,3,0.0,2,,,,0.28051972329744446,0.18721049482740756,,0.26289414572483716,2.3820360206054833e-17
FM3_lens_missing_slow_mode,50,117,16,3,0.0,5,,,,0.3851917103887791,0.30631603545305963,,0.26686222794349945,2.8545526867973586e-17
FM3_lens_missing_slow_mode,50,117,16,3,0.0,10,,,,0.47424965820073267,0.29206741804638087,,0.2615262087693385,1.0702388577808888e-17
FM3_lens_missing_slow_mode,50,118,16,3,0.0,2,,,,0.47040476480996113,0.4736612160399015,,0.29709442479790676,3.5637578599190616e-17
FM3_lens_missing_slow_mode,50,118,16,3,0.0,5,,,,0.4932490299943144,0.404804891051203,,0.23261013641721234,2.2366151401075282e-17
FM3_lens_missing_slow_mode,50,118,16,3,0.0,10,,,,0.48367300747912223,0.44547950690990745,,0.24733608432947168,5.190581252337669e-17
FM3_lens_missing_slow_mode,50,119,16,3,0.0,2,,,,0.3111969641808144,0.16613484441581658,,0.31411035689783884,1.3990421124366695e-17
FM3_lens_missing_slow_mode,50,119,16,3,0.0,5,,,,0.40324656887496335,0.32311677566246666,,0.27880188376217974,1.628632374381606e-17
FM3_lens_missing_slow_mode,50,119,16,3,0.0,10,,,,0.39983756266850345,0.30573180949218126,,0.29209191896544234,3.0772468618645327e-17
FM3_lens_missing_slow_mode,50,120,16,3,0.0,2,,,,0.2692131541671741,0.25603619813781303,,0.3165669509069809,1.888837983374247e-17
FM3_lens_missing_slow_mode,50,120,16,3,0.0,5,,,,0.3554736715366029,0.26906733154623924,,0.252157020016642,2.1638489164554504e-17
FM3_lens_missing_slow_mode,50,120,16,3,0.0,10,,,,0.35263431863534045,0.2637278316161596,,0.22510241442832973,8.67813679628508e-18
FM3_lens_missing_slow_mode,50,121,16,3,0.0,2,,,,0.3319226762771134,0.3167920481593306,,0.23764896554544968,1.7814532038321664e-17
FM3_lens_missing_slow_mode,50,121,16,3,0.0,5,,,,0.4555952517529821,0.4368832880329631,,0.18180756636300988,4.139669350204888e-18
FM3_lens_missing_slow_mode,50,121,16,3,0.0,10,,,,0.4523567183572214,0.4183122016345086,,0.19588219261020684,1.56226535624685e-17
FM3_lens_missing_slow_mode,50,122,16,3,0.0,2,,,,0.3047615429728333,0.1797673687677976,,0.27692556416500536,6.167886660860447e-18
FM3_lens_missing_slow_mode,50,122,16,3,0.0,5,,,,0.4226405065907235,0.2613097140951762,,0.2743366987338289,3.3401938739823306e-17
FM3_lens_missing_slow_mode,50,122,16,3,0.0,10,,,,0.4325242211236532,0.32194655716682874,,0.3525016793927961,1.223566948506639e-17
FM3_lens_missing_slow_mode,50,123,16,3,0.0,2,,,,0.2861346169870028,0.21409632297246686,,0.3808141154957895,1.720619874777917e-17
FM3_lens_missing_slow_mode,50,123,16,3,0.0,5,,,,0.3605617788270609,0.2013354391802574,,0.34333852797928144,1.975888409599325e-17
FM3_lens_missing_slow_mode,50,123,16,3,0.0,10,,,,0.3689294121572518,0.19028858997676087,,0.34418173255684437,1.2077501155919095e-17
FM3_lens_missing_slow_mode,50,124,16,3,0.0,2,,,,0.33428889339161555,0.21002434437365863,,0.3626313894399646,2.1228949483665725e-17
FM3_lens_missing_slow_mode,50,124,16,3,0.0,5,,,,0.35467783627696714,0.21621226200846336,,0.3533076442916509,1.8650228665499288e-17
FM3_lens_missing_slow_mode,50,124,16,3,0.0,10,,,,0.3540177855894763,0.1451676427266093,,0.34715150334719624,7.593499049024924e-18
FM3_lens_missing_slow_mode,50,125,16,3,0.0,2,,,,0.3447220335697162,0.34496662197766437,,0.30469793379489285,2.570913732550448e-17
FM3_lens_missing_slow_mode,50,125,16,3,0.0,5,,,,0.4344289028289164,0.3611097561636433,,0.2614132891795618,1.274852646687715e-17
FM3_lens_missing_slow_mode,50,125,16,3,0.0,10,,,,0.421146596289785,0.3853370674768868,,0.2701440435776799,3.8236700442419674e-17
FM3_lens_missing_slow_mode,50,126,16,3,0.0,2,,,,0.30805954345026154,0.2570503227570804,,0.2748960678351787,0.0
FM3_lens_missing_slow_mode,50,126,16,3,0.0,5,,,,0.40441404253595536,0.2886252790882731,,0.2466992768516163,1.567060046492886e-17
FM3_lens_missing_slow_mode,50,126,16,3,0.0,10,,,,0.4156968674570173,0.3314036193160135,,0.24515268796871711,2.0206061076678163e-17
FM3_lens_missing_slow_mode,50,127,16,3,0.0,2,,,,0.2957830396243496,0.24340991601894696,,0.2417151796913985,1.6027128955398192e-17
FM3_lens_missing_slow_mode,50,127,16,3,0.0,5,,,,0.31767466600103444,0.2799412547501866,,0.20987766196687466,3.2701966627623386e-17
FM3_lens_missing_slow_mode,50,127,16,3,0.0,10,,,,0.3665329205785413,0.2974905415640047,,0.18771008307077833,1.057240191145716e-17
FM3_lens_missing_slow_mode,50,128,16,3,0.0,2,,,,0.38036819005811107,0.3417368636612912,,0.23174049910553976,1.1996396367930073e-17
FM3_lens_missing_slow_mode,50,128,16,3,0.0,5,,,,0.43610322987915473,0.408666847787197,,0.21166025558575552,2.1639119513773305e-17
FM3_lens_missing_slow_mode,50,128,16,3,0.0,10,,,,0.4457414191483897,0.41180845705720937,,0.2287835916568492,9.46285483836558e-18
FM3_lens_missing_slow_mode,50,129,16,3,0.0,2,,,,0.25830681064939764,0.24471552233171345,,0.2210297391152566,4.512151824459155e-18
FM3_lens_missing_slow_mode,50,129,16,3,0.0,5,,,,0.3571884363563371,0.3865239209012833,,0.24752380994848366,1.579686303049661e-17
FM3_lens_missing_slow_mode,50,129,16,3,0.0,10,,,,0.4039923561430143,0.3660136186737218,,0.1588837958309352,1.1549115647678676e-17
FM3_lens_missing_slow_mode,50,130,16,3,0.0,2,,,,0.34594960932553775,0.2577922054032221,,0.31708309847017346,2.050568400414261e-17
FM3_lens_missing_slow_mode,50,130,16,3,0.0,5,,,,0.401434983592899,0.26493708388793114,,0.2882648874513141,2.4153575273792767e-17
FM3_lens_missing_slow_mode,50,130,16,3,0.0,10,,,,0.3687922279848246,0.2615345703663793,,0.2931339314565942,1.1968238768243724e-17
FM3_lens_missing_slow_mode,50,131,16,3,0.0,2,,,,0.23162666853629266,0.2094331072532657,,0.24765730110151007,1.647256868550519e-18
FM3_lens_missing_slow_mode,50,131,16,3,0.0,5,,,,0.4277742999173447,0.4132815853660587,,0.26381486661574005,2.4229696417309297e-17
FM3_lens_missing_slow_mode,50,131,16,3,0.0,10,,,,0.44663050249076774,0.39073395552780255,,0.1908932923615071,1.5710259561848352e-17
FM3_lens_missing_slow_mode,50,132,16,3,0.0,2,,,,0.38147495009661125,0.29442776690825245,,0.270789583535002,1.818861065863351e-18
FM3_lens_missing_slow_mode,50,132,16,3,0.0,5,,,,0.4167156320447309,0.3718786646512027,,0.22690421731062332,1.0271604900643398e-17
FM3_lens_missing_slow_mode,50,132,16,3,0.0,10,,,,0.4794221452434193,0.3660062991503821,,0.22636309902500973,3.022034499370702e-17
FM3_lens_missing_slow_mode,50,133,16,3,0.0,2,,,,0.38092973723936424,0.3883886105242992,,0.28195810247723985,1.5240773085508087e-17
FM3_lens_missing_slow_mode,50,133,16,3,0.0,5,,,,0.4732698096911357,0.4330477771274108,,0.22198517156743724,1.1923081044005739e-17
FM3_lens_missing_slow_mode,50,133,16,3,0.0,10,,,,0.4810271196565251,0.43892739758075583,,0.21125252378135354,5.1770332956666114e-18
FM3_lens_missing_slow_mode,50,134,16,3,0.0,2,,,,0.3510381090036724,0.2831856193501938,,0.31255228588714384,1.3038447711637917e-17
FM3_lens_missing_slow_mode,50,134,16,3,0.0,5,,,,0.3345404952232224,0.21561955220789258,,0.28079289975240934,1.3373132169801253e-17
FM3_lens_missing_slow_mode,50,134,16,3,0.0,10,,,,0.37769031190543567,0.25292244904685623,,0.2932968736660626,5.834729756208125e-18
FM3_lens_missing_slow_mode,50,135,16,3,0.0,2,,,,0.31056551487306416,0.22937725859208058,,0.3912612809373047,1.1793071835469497e-17
FM3_lens_missing_slow_mode,50,135,16,3,0.0,5,,,,0.3878097392623875,0.23121165689333986,,0.35256924700889614,1.964903409924544e-17
FM3_lens_missing_slow_mode,50,135,16,3,0.0,10,,,,0.4246846988971281,0.24034198091700318,,0.3718754993260578,5.156359727576666e-18
FM3_lens_missing_slow_mode,50,136,16,3,0.0,2,,,,0.2864498795226169,0.1962751498005597,,0.33680391948830224,1.9244445363244254e-17
FM3_lens_missing_slow_mode,50,136,16,3,0.0,5,,,,0.37271739502240253,0.20793808632096888,,0.3209586459374649,1.821822481272043e-17
FM3_lens_missing_slow_mode,50,136,16,3,0.0,10,,,,0.365058284773035,0.20575526426560053,,0.35582556798320497,1.6950791897965022e-17
FM3_lens_missing_slow_mode,50,137,16,3,0.0,2,,,,0.2505596467457804,0.20525772471403048,,0.25837197385462707,0.0
FM3_lens_missing_slow_mode,50,137,16,3,0.0,5,,,,0.41632334275514615,0.32328239073977116,,0.2382418827276278,9.327199725382374e-18
FM3_lens_missing_slow_mode,50,137,16,3,0.0,10,,,,0.4293162427528865,0.3766184457503733,,0.27222086404254187,2.650413037875638e-17
FM3_lens_missing_slow_mode,50,138,16,3,0.0,2,,,,0.35219329303125135,0.2805121767299723,,0.28132700743131955,3.282756246341691e-17
FM3_lens_missing_slow_mode,50,138,16,3,0.0,5,,,,0.43084053100752473,0.3580643356799008,,0.2805796872821405,1.4820457430175586e-17
FM3_lens_missing_slow_mode,50,138,16,3,0.0,10,,,,0.44235884227364863,0.3323828972716847,,0.23284253203349756,1.5055367093593065e-17
FM3_lens_missing_slow_mode,50,139,16,3,0.0,2,,,,0.28688206977467023,0.258444582466026,,0.25353991637360035,2.707751593086154e-17
FM3_lens_missing_slow_mode,50,139,16,3,0.0,5,,,,0.3821022289295748,0.33321648286870964,,0.20809954335086156,2.761369398216977e-17
FM3_lens_missing_slow_mode,50,139,16,3,0.0,10,,,,0.41563192324575393,0.3669480305457924,,0.21417378041966584,2.0880833313853314e-17
FM3_lens_missing_slow_mode,50,140,16,3,0.0,2,,,,0.2987801098605565,0.3047094006711604,,0.34983833160062106,1.3323551114780258e-17
FM3_lens_missing_slow_mode,50,140,16,3,0.0,5,,,,0.454042162314315,0.34280573085514393,,0.27002079691838704,8.63884593710098e-18
FM3_lens_missing_slow_mode,50,140,16,3,0.0,10,,,,0.3646435776439164,0.35000032795533975,,0.3271555542459334,1.820623233518423e-17
FM3_lens_missing_slow_mode,50,141,16,3,0.0,2,,,,0.2676066573036827,0.22444635548533276,,0.30470011729297863,2.5225729819587718e-17
FM3_lens_missing_slow_mode,50,141,16,3,0.0,5,,,,0.32214359625197847,0.2415428261210545,,0.2941502716833921,1.617374694691261e-17
FM3_lens_missing_slow_mode,50,141,16,3,0.0,10,,,,0.37874295143076225,0.21321942738124935,,0.2440838547903072,5.386796612111245e-18
FM3_lens_missing_slow_mode,50,142,16,3,0.0,2,,,,0.4743820333570744,0.48199793022321213,,0.23935385813524793,0.0
FM3_lens_missing_slow_mode,50,142,16,3,0.0,5,,,,0.4335323691596987,0.4324973810166168,,0.18293952086900195,3.633723538172015e-17
FM3_lens_missing_slow_mode,50,142,16,3,0.0,10,,,,0.4279837716791502,0.3705764179334407,,0.17132653379959203,2.936067553018378e-17
FM3_lens_missing_slow_mode,50,143,16,3,0.0,2,,,,0.4017307526813549,0.3462841329015915,,0.27893594726355625,1.5616382170836444e-17
FM3_lens_missing_slow_mode,50,143,16,3,0.0,5,,,,0.4070026041983115,0.3700419100374589,,0.32070296810678733,2.4966948641089262e-17
FM3_lens_missing_slow_mode,50,143,16,3,0.0,10,,,,0.4107702364837114,0.32396945827069124,,0.22260433318423478,3.6062647834904295e-17
FM3_lens_missing_slow_mode,50,144,16,3,0.0,2,,,,0.34460744971268853,0.3130842145000957,,0.34387392594059846,2.315938131469957e-18
FM3_lens_missing_slow_mode,50,144,16,3,0.0,5,,,,0.35239094328919984,0.2231198879353143,,0.24043445293844184,1.7622970943789096e-17
