seed,M,mu0,s,t,mean_micro,y_mean,mismatch,abs_mismatch
80,20000,0.3,0.0,0.92,0.4143646408839779,0.41436464088397784,5.551115123125783e-17,5.551115123125783e-17
80,20000,0.3,0.0,0.93,0.4160887656033286,0.4160887656033286,0.0,0.0
80,20000,0.3,0.0,0.9400000000000001,0.41782729805013924,0.4178272980501392,5.551115123125783e-17,5.551115123125783e-17
80,20000,0.3,0.0,0.9500000000000001,0.4195804195804197,0.4195804195804194,2.7755575615628914e-16,2.7755575615628914e-16
80,20000,0.3,0.0,0.96,0.4213483146067416,0.42134831460674144,1.6653345369377348e-16,1.6653345369377348e-16
80,20000,0.3,0.0,0.97,0.4231311706629055,0.42313117066290534,1.6653345369377348e-16,1.6653345369377348e-16
80,20000,0.3,0.0,0.98,0.4249291784702551,0.4249291784702548,2.7755575615628914e-16,2.7755575615628914e-16
80,20000,0.3,0.0,0.99,0.4267425320056899,0.4267425320056898,1.1102230246251565e-16,1.1102230246251565e-16
80,20000,0.3,0.0,1.0,0.4285714285714288,0.42857142857142844,3.885780586188048e-16,3.885780586188048e-16
80,20000,0.3,0.1,0.0,0.2995928312225191,0.2995928312225191,0.0,0.0
80,20000,0.3,0.1,0.01,0.3005935523009272,0.3004930869693987,0.00010046533152852088,0.00010046533152852088
80,20000,0.3,0.1,0.02,0.30160152118022354,0.301398769435764,0.00020275174445955058,0.00020275174445955058
80,20000,0.3,0.1,0.03,0.30261682204044665,0.30230992783815036,0.00030689420229629283,0.00030689420229629283
80,20000,0.3,0.1,0.04,0.3036395404425734,0.3032266119900435,0.00041292845252988153,0.00041292845252988153
80,20000,0.3,0.1,0.05,0.3046697633583116,0.30414887231095794,0.0005208910473536443,0.0005208910473536443
80,20000,0.3,0.1,0.06,0.30570757920070074,0.30507675983568094,0.0006308193650197969,0.0006308193650197969
80,20000,0.3,0.1,0.07,0.3067530778555457,0.3060103262236868,0.0007427516318588845,0.0007427516318588845
80,20000,0.3,0.1,0.08,0.3078063507137123,0.3069496237687238,0.0008567269449885062,0.0008567269449885062
80,20000,0.3,0.1,0.09,0.3088674907043129,0.30789470540857933,0.0009727852957335803,0.0009727852957335803
80,20000,0.3,0.1,0.1,0.309936592328811,0.30884562473502447,0.0010909675937865182,0.0010909675937865182
80,20000,0.3,0.1,0.11,0.3110137516960777,0.3098024360039452,0.0012113156921325086,0.0012113156921325086
80,20000,0.3,0.1,0.12,0.3120990665584313,0.31076519414566084,0.0013338724127704427,0.0013338724127704427
80,20000,0.3,0.1,0.13,0.3131926363486924,0.31173395477543664,0.0014586815732557379,0.0014586815732557379
80,20000,0.3,0.1,0.14,0.31429456221829194,0.3127087742041932,0.0015857880140987546,0.0015857880140987546
80,20000,0.3,0.1,0.15,0.3154049470764667,0.31368970944941715,0.0017152376270495595,0.0017152376270495595
80,20000,0.3,0.1,0.16,0.31652389563058025,0.3146768182462786,0.0018470773843016763,0.0018470773843016763
80,20000,0.3,0.1,0.17,0.3176515144276094,0.3156701590589583,0.0019813553686511276,0.0019813553686511276
80,20000,0.3,0.1,0.18,0.3187879118968371,0.3166697910921907,0.002118120804646406,0.002118120804646406
80,20000,0.3,0.1,0.19,0.3199331983937935,0.31767577430302657,0.0022574240907669574,0.0022574240907669574
80,20000,0.3,0.1,0.2,0.3210874862454916,0.3186881694128209,0.002399316832670695,0.002399316832670695
80,20000,0.3,0.1,0.21,0.32225088979700184,0.3197070379194503,0.0025438518775515173,0.0025438518775515173
80,20000,0.3,0.1,0.22,0.32342352545941566,0.3207324421097662,0.002691083349649459,0.002691083349649459
80,20000,0.3,0.1,0.23,0.3246055117592481,0.32176444507228746,0.0028410666869606582,0.0028410666869606582
80,20000,0.3,0.1,0.24,0.32579696938933095,0.32280311071014,0.0029938586791909416,0.0029938586791909416
80,20000,0.3,0.1,0.25,0.3269980212612542,0.32384850375424695,0.00314951750700726,0.00314951750700726
80,20000,0.3,0.1,0.26,0.32820879255940977,0.32490068977677633,0.0033081027826334375,0.0033081027826334375
80,20000,0.3,0.1,0.27,0.3294294107967004,0.32595973520485144,0.003469675591848964,0.003469675591848964
80,20000,0.3,0.1,0.28,0.3306600058719742,0.32702570733453085,0.003634298537443348,0.003634298537443348
80,20000,0.3,0.1,0.29,0.3319007101292521,0.328098674345063,0.003802035784189084,0.003802035784189084
80,20000,0.3,0.1,0.3,0.3331516584188147,0.3291787053134226,0.003972953105392141,0.003972953105392141
80,20000,0.3,0.1,0.31,0.33441298816022186,0.330265870229135,0.004147117931086852,0.004147117931086852
80,20000,0.3,0.1,0.32,0.33568483940733806,0.33136024000939535,0.004324599397942719,0.004324599397942719
80,20000,0.3,0.1,0.33,0.3369673549154432,0.33246188651448955,0.004505468400953672,0.004505468400953672
80,20000,0.3,0.1,0.34,0.33826068021051015,0.33357088256352324,0.004689797646986904,0.004689797646986904
80,20000,0.3,0.1,0.35000000000000003,0.3395649636607337,0.3346873019504675,0.004877661710266212,0.004877661710266212
80,20000,0.3,0.1,0.36,0.34088035655040305,0.33581121946052683,0.005069137089876219,0.005069137089876219
80,20000,0.3,0.1,0.37,0.34220701315620927,0.3369427108868393,0.005264302269369969,0.005264302269369969
80,20000,0.3,0.1,0.38,0.34354509082608786,0.3380818530475141,0.005463237778573771,0.005463237778573771
80,20000,0.3,0.1,0.39,0.3448947500606993,0.3392287238030167,0.005666026257682588,0.005666026257682588
80,20000,0.3,0.1,0.4,0.34625615459765524,0.3403834020739093,0.005872752523745917,0.005872752523745917
80,20000,0.3,0.1,0.41000000000000003,0.3476294714986054,0.34154596785895397,0.006083503639651433,0.006083503639651433
80,20000,0.3,0.1,0.42,0.34901487123930275,0.3427165022535883,0.006298368985714453,0.006298368985714453
80,20000,0.3,0.1,0.43,0.3504125278027732,0.3438950874687832,0.006517440333989988,0.006517440333989988
80,20000,0.3,0.1,0.44,0.35182261877572124,0.3450818068502899,0.006740811925431356,0.006740811925431356
80,20000,0.3,0.1,0.45,0.35324532544830883,0.34627674489828725,0.006968580550021586,0.006968580550021586
80,20000,0.3,0.1,0.46,0.35468083291745406,0.3474799872874392,0.007200845630014885,0.007200845630014885
80,20000,0.3,0.1,0.47000000000000003,0.35612933019380133,0.348691620887371,0.00743770930643034,0.00743770930643034
80,20000,0.3,0.1,0.48,0.3575910103125236,0.34991173378357604,0.007679276528947565,0.007679276528947565
80,20000,0.3,0.1,0.49,0.3590660704481267,0.35114041529876283,0.007925655149363886,0.007925655149363886
80,20000,0.3,0.1,0.5,0.36055471203343276,0.3523777560146531,0.008176956018779657,0.008176956018779657
80,20000,0.3,0.1,0.51,0.3620571408829303,0.3536238477942431,0.008433293088687177,0.008433293088687177
80,20000,0.3,0.1,0.52,0.3635735673206895,0.3548787838045382,0.008694783516151328,0.008694783516151328
80,20000,0.3,0.1,0.53,0.36510420631305013,0.3561426585397733,0.008961547773276846,0.008961547773276846
80,20000,0.3,0.1,0.54,0.3666492776063015,0.35741556784513195,0.00923370976116955,0.00923370976116955
80,20000,0.3,0.1,0.55,0.3682090058695875,0.35869760894097524,0.009511396928612248,0.009511396928612248
80,20000,0.3,0.1,0.56,0.36978362084328076,0.35998888044759414,0.009794740395686619,0.009794740395686619
80,20000,0.3,0.1,0.5700000000000001,0.3713733574930842,0.3612894824104986,0.010083875082585625,0.010083875082585625
80,20000,0.3,0.1,0.58,0.3729784561701347,0.3625995163262567,0.010378939843877999,0.010378939843877999
80,20000,0.3,0.1,0.59,0.3745991627773954,0.36391908516889804,0.010680077608497374,0.010680077608497374
80,20000,0.3,0.1,0.6,0.3762357289426455,0.36524829341689585,0.010987435525749656,0.010987435525749656
80,20000,0.3,0.1,0.61,0.37788841219838804,0.36658724708074225,0.011301165117645784,0.011301165117645784
80,20000,0.3,0.1,0.62,0.3795574761690207,0.3679360537311327,0.011621422437887996,0.011621422437887996
80,20000,0.3,0.1,0.63,0.38124319076563146,0.3692948225277748,0.011948368237856666,0.011948368237856666
80,20000,0.3,0.1,0.64,0.382945832388805,0.3706636642488375,0.012282168139967464,0.012282168139967464
80,20000,0.3,0.1,0.65,0.38466568413984664,0.37204269132105816,0.012622992818788481,0.012622992818788481
80,20000,0.3,0.1,0.66,0.38640303604086085,0.37343201785052377,0.01297101819033708,0.01297101819033708
80,20000,0.3,0.1,0.67,0.38815818526414025,0.37483175965414484,0.013326425609995418,0.013326425609995418
80,20000,0.3,0.1,0.68,0.38993143637135824,0.3762420342918395,0.013689402079518742,0.013689402079518742
80,20000,0.3,0.1,0.6900000000000001,0.3917231015630839,0.37766296109944686,0.014060140463637016,0.014060140463637016
80,20000,0.3,0.1,0.7000000000000001,0.3935335009391734,0.3790946612223893,0.014438839716784113,0.014438839716784113
80,20000,0.3,0.1,0.71,0.3953629627706282,0.3805372576501029,0.014825705120525334,0.014825705120525334
80,20000,0.3,0.1,0.72,0.3972118237835471,0.38199087525125763,0.015220948532289447,0.015220948532289447
80,20000,0.3,0.1,0.73,0.39908042945584316,0.3834556408097873,0.015624788646055876,0.015624788646055876
80,20000,0.3,0.1,0.74,0.400969134327441,0.3849316830617516,0.01603745126568945,0.01603745126568945
80,20000,0.3,0.1,0.75,0.4028783023247158,0.3864191327330536,0.01645916959166216,0.01645916959166216
80,20000,0.3,0.1,0.76,0.4048083070999915,0.387918122578034,0.016890184521957508,0.016890184521957508
80,20000,0.3,0.1,0.77,0.40675953238697005,0.389428787418968,0.01733074496800202,0.01733074496800202
80,20000,0.3,0.1,0.78,0.40873237237302457,0.39095126418648857,0.017781108186536,0.017781108186536
80,20000,0.3,0.1,0.79,0.410727232089357,0.39248569196096106,0.01824154012839596,0.01824154012839596
80,20000,0.3,0.1,0.8,0.4127445278200917,0.3940322120148365,0.018712315805255175,0.018712315805255175
80,20000,0.3,0.1,0.81,0.4147846875314534,0.3955909678560105,0.019193719675442922,0.019193719675442922
80,20000,0.3,0.1,0.8200000000000001,0.41684815132226705,0.3971621052722142,0.019686046050052863,0.019686046050052863
80,20000,0.3,0.1,0.8300000000000001,0.4189353718971018,0.39874577237646847,0.020189599520633317,0.020189599520633317
80,20000,0.3,0.1,0.84,0.42104681506349007,0.40034211965362965,0.02070469540986042,0.02070469540986042
80,20000,0.3,0.1,0.85,0.42318296025475455,0.40195130000805723,0.021231660246697315,0.021231660246697315
80,20000,0.3,0.1,0.86,0.4253443010800999,0.4035734688124365,0.02177083226766341,0.02177083226766341
80,20000,0.3,0.1,0.87,0.4275313459037547,0.4052087839577876,0.0223225619459671,0.0223225619459671
80,20000,0.3,0.1,0.88,0.42974461845509004,0.4068574059046962,0.02288721255039383,0.02288721255039383
80,20000,0.3,0.1,0.89,0.4319846584717997,0.408519497735799,0.02346516073600069,0.02346516073600069
80,20000,0.3,0.1,0.9,0.4342520223783945,0.4101952252095613,0.02405679716883319,0.02405679716883319
80,20000,0.3,0.1,0.91,0.4365472840024537,0.411884756815384,0.024662527187069683,0.024662527187069683
80,20000,0.3,0.1,0.92,0.43887103533127975,0.41358826383007746,0.025282771501202284,0.025282771501202284
80,20000,0.3,0.1,0.93,0.44122388731183043,0.4153059203757431,0.025917966936087333,0.025917966936087333
80,20000,0.3,0.1,0.9400000000000001,0.4436064706970513,0.4170379034791027,0.02656856721794859,0.02656856721794859
80,20000,0.3,0.1,0.9500000000000001,0.44601943694200724,0.4187843931323194,0.02723504380968783,0.02723504380968783
80,20000,0.3,0.1,0.96,0.44846345915351576,0.42054557235535256,0.027917886798163205,0.027917886798163205
80,20000,0.3,0.1,0.97,0.45093923309732037,0.42232162725989314,0.02861760583742723,0.02861760583742723
80,20000,0.3,0.1,0.98,0.4534474782672163,0.4241127471149255,0.029334731152290794,0.029334731152290794
80,20000,0.3,0.1,0.99,0.4559889390209555,0.42591912441396546,0.030069814606990042,0.030069814606990042
80,20000,0.3,0.1,1.0,0.4585643857882146,0.4277409549440229,0.0308234308441917,0.0308234308441917
80,20000,0.3,0.2,0.0,0.3006275353850432,0.3006275353850432,0.0,0.0
80,20000,0.3,0.2,0.01,0.3019325892828428,0.3015340297068983,0.00039855957594447933,0.00039855957594447933
80,20000,0.3,0.2,0.02,0.3032503446988516,0.3024460073405198,0.000804337358331797,0.000804337358331797
80,20000,0.3,0.2,0.03,0.3045810108352111,0.30336351818901014,0.0012174926462009683,0.0012174926462009683
80,20000,0.3,0.2,0.04,0.3059248018663946,0.3042866127628657,0.0016381891035288643,0.0016381891035288643
80,20000,0.3,0.2,0.05,0.3072819370976607,0.305215342189246,0.0020665949084147095,0.0020665949084147095
80,20000,0.3,0.2,0.06,0.3086526411299084,0.30614975822141305,0.002502882908495374,0.002502882908495374
80,20000,0.3,0.2,0.07,0.31003714403125004,0.3070899132483452,0.0029472307829048194,0.0029472307829048194
80,20000,0.3,0.2,0.08,0.3114356815156395,0.3080358603045282,0.00339982121111132,0.00339982121111132
80,20000,0.3,0.2,0.09,0.31284849512890645,0.30898765307992765,0.0038608420489787965,0.0038608420489787965
80,20000,0.3,0.2,0.1,0.3142758324425761,0.3099453459301477,0.0043304865124284,0.0043304865124284
80,20000,0.3,0.2,0.11,0.3157179472558703,0.310908993886778,0.004808953369092317,0.004808953369092317
80,20000,0.3,0.2,0.12,0.31717509980631464,0.3118786526679356,0.005296447138379068,0.005296447138379068
80,20000,0.3,0.2,0.13,0.3186475569893991,0.31285437868900345,0.005793178300395663,0.005793178300395663
80,20000,0.3,0.2,0.14,0.3201355925877697,0.3138362290735726,0.006299363514197076,0.006299363514197076
80,20000,0.3,0.2,0.15,0.3216394875104566,0.31482426166458943,0.00681522584586719,0.00681522584586719
80,20000,0.3,0.2,0.16,0.3231595300426793,0.31581853503571555,0.007340995006963724,0.007340995006963724
80,20000,0.3,0.2,0.17,0.3246960161067981,0.3168191085029026,0.007876907603895478,0.007876907603895478
80,20000,0.3,0.2,0.18,0.3262492495350255,0.3178260421361886,0.008423207398836896,0.008423207398836896
80,20000,0.3,0.2,0.19,0.3278195423545448,0.318839396771719,0.008980145582825783,0.008980145582825783
80,20000,0.3,0.2,0.2,0.3294072150857288,0.31985923402399974,0.00954798106172905,0.00954798106172905
80,20000,0.3,0.2,0.21,0.33101259705419617,0.32088561629838497,0.010126980755811199,0.010126980755811199
80,20000,0.3,0.2,0.22,0.3326360267174946,0.3219186068038066,0.01071741991368802,0.01071741991368802
80,20000,0.3,0.2,0.23,0.3342778520072509,0.3229582695657503,0.011319582441500609,0.011319582441500609
80,20000,0.3,0.2,0.24,0.3359384306876866,0.3240046694394843,0.01193376124820228,0.01193376124820228
80,20000,0.3,0.2,0.25,0.33761813073146174,0.3250578721235452,0.012560258607916541,0.012560258607916541
80,20000,0.3,0.2,0.26,0.3393173307138727,0.3261179441734886,0.013199386540384106,0.013199386540384106
80,20000,0.3,0.2,0.27,0.34103642022650854,0.32718495301590905,0.013851467210599488,0.013851467210599488
80,20000,0.3,0.2,0.28,0.3427758003115421,0.3282589669627366,0.014516833348805491,0.014516833348805491
80,20000,0.3,0.2,0.29,0.344535883917924,0.3293400552258154,0.015195828692108615,0.015195828692108615
80,20000,0.3,0.2,0.3,0.34631709638083585,0.3304282879317716,0.015888808449064262,0.015888808449064262
80,20000,0.3,0.2,0.31,0.3481198759258614,0.3315237361371771,0.016596139788684294,0.016596139788684294
80,20000,0.3,0.2,0.32,0.3499446741994418,0.33262647184401567,0.017318202355426138,0.017318202355426138
80,20000,0.3,0.2,0.33,0.35179195682730285,0.3337365680154588,0.018055388811844042,0.018055388811844042
80,20000,0.3,0.2,0.34,0.35366220400266685,0.3348540985919587,0.018808105410708154,0.018808105410708154
80,20000,0.3,0.2,0.35000000000000003,0.35555591110620655,0.3359791385076656,0.01957677259854096,0.01957677259854096
80,20000,0.3,0.2,0.36,0.3574735893598478,0.33711176370717694,0.020361825652670862,0.020361825652670862
80,20000,0.3,0.2,0.37,0.3594157665166992,0.338252051162627,0.021163715354072188,0.021163715354072188
80,20000,0.3,0.2,0.38,0.3613829875895656,0.3394000788911238,0.021982908698441828,0.021982908698441828
80,20000,0.3,0.2,0.39,0.36337581562070564,0.34055592597254297,0.022819889648162672,0.022819889648162672
80,20000,0.3,0.2,0.4,0.36539483249570975,0.3417196725676862,0.023675159928023548,0.023675159928023548
80,20000,0.3,0.2,0.41000000000000003,0.36744063980461744,0.34289139993681306,0.024549239867804384,0.024549239867804384
80,20000,0.3,0.2,0.42,0.3695138597536533,0.3440711904585556,0.025442669295097697,0.025442669295097697
80,20000,0.3,0.2,0.43,0.37161513613125297,0.3452591276492251,0.02635600848202785,0.02635600848202785
80,20000,0.3,0.2,0.44,0.37374513533236614,0.34645529618251947,0.027289839149846673,0.027289839149846673
80,20000,0.3,0.2,0.45,0.375904547445376,0.34765978190964203,0.028244765535733962,0.028244765535733962
80,20000,0.3,0.2,0.46,0.37809408740635947,0.34887267187984183,0.029221415526517636,0.029221415526517636
80,20000,0.3,0.2,0.47000000000000003,0.38031449622583874,0.35009405436138485,0.030220441864453884,0.030220441864453884
80,20000,0.3,0.2,0.48,0.38256654229364795,0.3513240188629676,0.031242523430680347,0.031242523430680347
80,20000,0.3,0.2,0.49,0.3848510227680577,0.3525626561555834,0.032288366612474306,0.032288366612474306
80,20000,0.3,0.2,0.5,0.38716876505588144,0.35381005829485335,0.03335870676102809,0.03335870676102809
80,20000,0.3,0.2,0.51,0.3895206283909273,0.3550663186438325,0.03445430974709485,0.03445430974709485
80,20000,0.3,0.2,0.52,0.39190750551887377,0.35633153189630384,0.03557597362256992,0.03557597362256992
80,20000,0.3,0.2,0.53,0.3943303244974419,0.35760579410057236,0.036724530396869515,0.036724530396869515
80,20000,0.3,0.2,0.54,0.3967900506216217,0.3588892026837709,0.03790084793785081,0.03790084793785081
80,20000,0.3,0.2,0.55,0.3992876884847012,0.36018185647669165,0.039105832008009545,0.039105832008009545
80,20000,0.3,0.2,0.56,0.4018242841869494,0.3614838557391565,0.0403404284477929,0.0403404284477929
80,20000,0.3,0.2,0.5700000000000001,0.4044009277050483,0.36279530218593875,0.04160562551910957,0.04160562551910957
80,20000,0.3,0.2,0.58,0.40701875543675725,0.36411629901325215,0.0429024564235051,0.0429024564235051
80,20000,0.3,0.2,0.59,0.40967895293685486,0.36544695092582,0.04423200201103483,0.04423200201103483
80,20000,0.3,0.2,0.6,0.41238275786217093,0.36678736416454055,0.04559539369763038,0.04559539369763038
80,20000,0.3,0.2,0.61,0.41513146314550087,0.3681376465347627,0.04699381661073815,0.04699381661073815
80,20000,0.3,0.2,0.62,0.4179264204204478,0.36949790743518984,0.048428512985257965,0.048428512985257965
80,20000,0.3,0.2,0.63,0.420769043721778,0.3708682578874252,0.04990078583435276,0.04990078583435276
80,20000,0.3,0.2,0.64,0.42366081348876766,0.37224881056617865,0.05141200292258902,0.05141200292258902
80,20000,0.3,0.2,0.65,0.4266032809023032,0.3736396798301497,0.05296360107215353,0.05296360107215353
80,20000,0.3,0.2,0.66,0.4295980725902431,0.3750409817536057,0.0545570908366374,0.0545570908366374
80,20000,0.3,0.2,0.67,0.4326468957398309,0.37645283415867364,0.05619406158115725,0.05619406158115725
80,20000,0.3,0.2,0.68,0.43575154366084917,0.37787535664836364,0.057876187012485536,0.057876187012485536
80,20000,0.3,0.2,0.6900000000000001,0.4389139018488311,0.379308670640344,0.0596052312084871,0.0596052312084871
80,20000,0.3,0.2,0.7000000000000001,0.44213595460412225,0.3807528994014884,0.061383055202633874,0.061383055202633874
80,20000,0.3,0.2,0.71,0.4454197922700544,0.3822081680832145,0.0632116241868399,0.0632116241868399
80,20000,0.3,0.2,0.72,0.4487676191621385,0.38367460375763707,0.06509301540450141,0.06509301540450141
80,20000,0.3,0.2,0.73,0.452181762270207,0.3851523354545556,0.06702942681565138,0.06702942681565138
80,20000,0.3,0.2,0.74,0.4556646808271017,0.3866414941993006,0.0690231866278011,0.0690231866278011
80,20000,0.3,0.2,0.75,0.4592189768511116,0.388142213051461,0.07107676379965061,0.07107676379965061
80,20000,0.3,0.2,0.76,0.46284740678529607,0.3896546271445172,0.07319277964077886,0.07319277964077886
80,20000,0.3,0.2,0.77,0.4665528943755298,0.3911788737264039,0.0753740206491259,0.0753740206491259
80,20000,0.3,0.2,0.78,0.470338544951145,0.3927150922010295,0.0776234527501155,0.0776234527501155
80,20000,0.3,0.2,0.79,0.47420766129809117,0.3942634241707767,0.07994423712731447,0.07994423712731447
80,20000,0.3,0.2,0.8,0.47816376134544464,0.3958240134800132,0.08233974786543141,0.08233974786543141
80,20000,0.3,0.2,0.81,0.48221059792290377,0.39739700625963953,0.08481359166326424,0.08481359166326424
80,20000,0.3,0.2,0.8200000000000001,0.48635218089091575,0.3989825509727034,0.08736962991821234,0.08736962991821234
80,20000,0.3,0.2,0.8300000000000001,0.49059280199791266,0.4005807984611104,0.09001200353680228,0.09001200353680228
80,20000,0.3,0.2,0.84,0.4949370628828301,0.40219190199346166,0.09274516088936846,0.09274516088936846
80,20000,0.3,0.2,0.85,0.49938990671822314,0.4038160173140513,0.09557388940417183,0.09557388940417183
80,20000,0.3,0.2,0.86,0.5039566540831522,0.40545330269305474,0.09850335139009742,0.09850335139009742
80,20000,0.3,0.2,0.87,0.5086430437697763,0.4071039189779437,0.10153912479183264,0.10153912479183264
80,20000,0.3,0.2,0.88,0.5134552793686386,0.40876802964616205,0.1046872497224765,0.1046872497224765
80,20000,0.3,0.2,0.89,0.5184000826519127,0.4104458008590992,0.10795428179281352,0.10795428179281352
80,20000,0.3,0.2,0.9,0.5234847549904845,0.4121374015173972,0.11134735347308733,0.11134735347308733
80,20000,0.3,0.2,0.91,0.5287172483115097,0.413843003317632,0.11487424499387766,0.11487424499387766
80,20000,0.3,0.2,0.92,0.5341062474437707,0.4155627808104081,0.11854346663336257,0.11854346663336257
80,20000,0.3,0.2,0.93,0.5396612661296037,0.4172969114599069,0.12236435466969686,0.12236435466969686
80,20000,0.3,0.2,0.9400000000000001,0.5453927595324736,0.41904557570493295,0.12634718382754062,0.12634718382754062
80,20000,0.3,0.2,0.9500000000000001,0.5513122567764114,0.4208089570215016,0.13050329975490976,0.13050329975490976
80,20000,0.3,0.2,0.96,0.5574325179694192,0.4225872419870131,0.1348452759824061,0.1348452759824061
80,20000,0.3,0.2,0.97,0.5637677213592462,0.4243806203460609,0.13938710101318535,0.13938710101318535
80,20000,0.3,0.2,0.98,0.5703336878465237,0.42618928507792303,0.1441444027686007,0.1441444027686007
80,20000,0.3,0.2,0.99,0.5771481521780057,0.4280134324657864,0.14913471971221937,0.14913471971221937
80,20000,0.3,0.2,1.0,0.5842310929625084,0.42985326216775677,0.15437783079475165,0.15437783079475165
80,20000,0.3,0.30000000000000004,0.0,0.29704193772740284,0.29704193772740284,0.0,0.0
80,20000,0.3,0.30000000000000004,0.01,0.2987694868668076,0.2979269055807512,0.0008425812860564097,0.0008425812860564097
80,20000,0.3,0.30000000000000004,0.02,0.3005164448853145,0.29881716230575295,0.001699282579561534,0.001699282579561534
80,20000,0.3,0.30000000000000004,0.03,0.30228320897664246,0.2997127554566769,0.002570453519965543,0.002570453519965543
80,20000,0.3,0.30000000000000004,0.04,0.30407018720213963,0.3006137331596108,0.0034564540425288115,0.0034564540425288115
80,20000,0.3,0.30000000000000004,0.05,0.30587779889514194,0.3015201441210814,0.0043576547740605265,0.0043576547740605265
80,20000,0.3,0.30000000000000004,0.06,0.3077064750835896,0.30243203763683235,0.005274437446757263,0.005274437446757263
80,20000,0.3,0.30000000000000004,0.07,0.30955665893190637,0.30334946360076054,0.006207195331145832,0.006207195331145832
80,20000,0.3,0.30000000000000004,0.08,0.311428806203209,0.30427247251401657,0.00715633368919244,0.00715633368919244
80,20000,0.3,0.30000000000000004,0.09,0.31332338574298724,0.3052011154942713,0.008122270248715924,0.008122270248715924
80,20000,0.3,0.30000000000000004,0.1,0.3152408799854617,0.30613544428515294,0.00910543570030875,0.00910543570030875
80,20000,0.3,0.30000000000000004,0.11,0.3171817854839144,0.3070755112658576,0.010106274218056821,0.010106274218056821
80,20000,0.3,0.30000000000000004,0.12,0.3191466134663656,0.3080213694609379,0.011125244005427692,0.011125244005427692
80,20000,0.3,0.30000000000000004,0.13,0.3211358904180656,0.3089730725502728,0.01216281786779283,0.01216281786779283
80,20000,0.3,0.30000000000000004,0.14,0.3231501586923683,0.3099306748792229,0.013219483813145416,0.013219483813145416
80,20000,0.3,0.30000000000000004,0.15,0.3251899771516606,0.3108942314689752,0.014295745682685379,0.014295745682685379
80,20000,0.3,0.30000000000000004,0.16,0.32725592184013547,0.3118637980270815,0.015392123813053993,0.015392123813053993
80,20000,0.3,0.30000000000000004,0.17,0.32934858669032174,0.31283943095819405,0.01650915573212769,0.01650915573212769
80,20000,0.3,0.30000000000000004,0.18,0.33146858426541653,0.31382118737500425,0.01764739689041228,0.01764739689041228
80,20000,0.3,0.30000000000000004,0.19,0.33361654653961303,0.3148091251093874,0.018807421430225624,0.018807421430225624
80,20000,0.3,0.30000000000000004,0.2,0.3357931257187695,0.3158033027237586,0.019989822995010897,0.019989822995010897
80,20000,0.3,0.30000000000000004,0.21,0.3379989951039386,0.3168037795226448,0.02119521558129378,0.02119521558129378
80,20000,0.3,0.30000000000000004,0.22,0.34023485000045667,0.31781061556447726,0.022424234435979407,0.022424234435979407
80,20000,0.3,0.30000000000000004,0.23,0.34250140867549256,0.31882387167360965,0.02367753700188291,0.02367753700188291
80,20000,0.3,0.30000000000000004,0.24,0.34479941336717235,0.31984360945256696,0.02495580391460539,0.02495580391460539
80,20000,0.3,0.30000000000000004,0.25,0.34712963134862745,0.3208698912945299,0.026259740054097536,0.026259740054097536
80,20000,0.3,0.30000000000000004,0.26,0.34949285605057195,0.32190278039606085,0.027590075654511104,0.027590075654511104
80,20000,0.3,0.30000000000000004,0.27,0.3518899082462871,0.3229423407700758,0.0289475674762113,0.0289475674762113
80,20000,0.3,0.30000000000000004,0.28,0.35432163730319644,0.3239886372590693,0.030333000044127145,0.030333000044127145
80,20000,0.3,0.30000000000000004,0.29,0.3567889225055393,0.32504173554859644,0.03174718695694284,0.03174718695694284
80,20000,0.3,0.30000000000000004,0.3,0.35929267445300833,0.32610170218101914,0.033190972271989194,0.033190972271989194
80,20000,0.3,0.30000000000000004,0.31,0.36183383654060947,0.32716860456952224,0.03466523197108723,0.03466523197108723
80,20000,0.3,0.30000000000000004,0.32,0.3644133865254239,0.32824251101240554,0.03617087551301834,0.03617087551301834
80,20000,0.3,0.30000000000000004,0.33,0.36703233818642167,0.329323490707658,0.037708847478763685,0.037708847478763685
80,20000,0.3,0.30000000000000004,0.34,0.3696917430839819,0.3304116137678217,0.039280129316160206,0.039280129316160206
80,20000,0.3,0.30000000000000004,0.35000000000000003,0.3723926924263358,0.3315069512351503,0.04088574119118554,0.04088574119118554
80,20000,0.3,0.30000000000000004,0.36,0.37513631905075784,0.3326095750970708,0.04252674395368705,0.04252674395368705
80,20000,0.3,0.30000000000000004,0.37,0.37792379952800276,0.3337195583019547,0.04420424122604805,0.04420424122604805
80,20000,0.3,0.30000000000000004,0.38,0.3807563563992235,0.3348369747752062,0.04591938162401732,0.04591938162401732
80,20000,0.3,0.30000000000000004,0.39,0.38363526055541636,0.3359618994356739,0.04767336111974246,0.04767336111974246
80,20000,0.3,0.30000000000000004,0.4,0.3865618337703312,0.33709440821239567,0.04946742555793554,0.04946742555793554
80,20000,0.3,0.30000000000000004,0.41000000000000003,0.3895374513987713,0.33823457806168244,0.05130287333708883,0.05130287333708883
80,20000,0.3,0.30000000000000004,0.42,0.39256354525329196,0.33938248698454987,0.05318105826874209,0.05318105826874209
80,20000,0.3,0.30000000000000004,0.43,0.3956416066735064,0.3405382140445069,0.05510339262899949,0.05510339262899949
80,20000,0.3,0.30000000000000004,0.44,0.39877318980353726,0.3417018393857082,0.05707135041782907,0.05707135041782907
