seed,d,lam,t,mismatch
30,4,1.0,5.276381909547739,0.22409122518020635
30,4,1.0,5.326633165829146,0.22663455660371684
30,4,1.0,5.376884422110553,0.2282039534239044
30,4,1.0,5.42713567839196,0.23195078377140327
30,4,1.0,5.477386934673367,0.24060454612950782
30,4,1.0,5.527638190954774,0.25511352841977886
30,4,1.0,5.577889447236181,0.2744213822929425
30,4,1.0,5.628140703517588,0.2964822484575654
30,4,1.0,5.678391959798995,0.31923481455687525
30,4,1.0,5.728643216080402,0.34748220271750707
30,4,1.0,5.778894472361809,0.36865941595689156
30,4,1.0,5.8291457286432165,0.38015182701697137
30,4,1.0,5.8793969849246235,0.38279905510071266
30,4,1.0,5.9296482412060305,0.3850659845488268
30,4,1.0,5.9798994974874375,0.38059196463008166
30,4,1.0,6.030150753768845,0.36960403814995824
30,4,1.0,6.080402010050252,0.35283152530061834
30,4,1.0,6.130653266331659,0.3315074788534287
30,4,1.0,6.180904522613066,0.30737251739368104
30,4,1.0,6.231155778894473,0.28265622487978015
30,4,1.0,6.28140703517588,0.25994847555926043
30,4,1.0,6.331658291457287,0.2417690045665048
30,4,1.0,6.381909547738694,0.22972881010001794
30,4,1.0,6.432160804020101,0.22383420452048589
30,4,1.0,6.482412060301508,0.22283898304125208
30,4,1.0,6.532663316582915,0.22527697960335133
30,4,1.0,6.582914572864322,0.2301206341183529
30,4,1.0,6.633165829145729,0.23701514281001151
30,4,1.0,6.683417085427136,0.24631355858851878
30,4,1.0,6.733668341708543,0.2587429589172625
30,4,1.0,6.78391959798995,0.2746203551791405
30,4,1.0,6.834170854271357,0.29311592067912295
30,4,1.0,6.884422110552764,0.3122617697970388
30,4,1.0,6.934673366834171,0.329599106445989
30,4,1.0,6.984924623115578,0.34281969014707364
30,4,1.0,7.035175879396985,0.35010956404236737
30,4,1.0,7.085427135678392,0.35026416820965134
30,4,1.0,7.135678391959799,0.3426894683649099
30,4,1.0,7.185929648241206,0.3273478750422054
30,4,1.0,7.236180904522613,0.3046715943107638
30,4,1.0,7.28643216080402,0.27545707633546623
30,4,1.0,7.336683417085427,0.24075916197973576
30,4,1.0,7.386934673366834,0.2018144599126468
30,4,1.0,7.437185929648241,0.16004502663337583
30,4,1.0,7.4874371859296485,0.11730119994156551
30,4,1.0,7.5376884422110555,0.07777594677918678
30,4,1.0,7.5879396984924625,0.07213662805212014
30,4,1.0,7.63819095477387,0.09999785581549708
30,4,1.0,7.688442211055277,0.13443169269738037
30,4,1.0,7.738693467336684,0.17066785380767194
30,4,1.0,7.788944723618091,0.20616308634985223
30,4,1.0,7.839195979899498,0.23918914520063755
30,4,1.0,7.889447236180905,0.2686345644154712
30,4,1.0,7.939698492462312,0.29392513247767116
30,4,1.0,7.989949748743719,0.3149251148460709
30,4,1.0,8.040201005025127,0.3317840130495172
30,4,1.0,8.090452261306533,0.34469542080362187
30,4,1.0,8.14070351758794,0.3535973379965596
30,4,1.0,8.190954773869347,0.3579627979012703
30,4,1.0,8.241206030150755,0.35686113885749604
30,4,1.0,8.291457286432161,0.3492971035946698
30,4,1.0,8.341708542713569,0.3346528635499819
30,4,1.0,8.391959798994975,0.31311331609603565
30,4,1.0,8.442211055276383,0.2862009009894589
30,4,1.0,8.492462311557789,0.2578017857474614
30,4,1.0,8.542713567839197,0.2346272917292776
30,4,1.0,8.592964824120603,0.22008275802199828
30,4,1.0,8.643216080402011,0.21021662671760905
30,4,1.0,8.693467336683417,0.20090347580177007
30,4,1.0,8.743718592964825,0.19024831638778933
30,4,1.0,8.793969849246231,0.17790769063772877
30,4,1.0,8.84422110552764,0.1751224090548914
30,4,1.0,8.894472361809045,0.1963064889120648
30,4,1.0,8.944723618090453,0.22196317788884562
30,4,1.0,8.99497487437186,0.24275259445573633
30,4,1.0,9.045226130653267,0.25915097551656663
30,4,1.0,9.095477386934673,0.27237066624582773
30,4,1.0,9.145728643216081,0.28377626448596743
30,4,1.0,9.195979899497488,0.294392244590083
30,4,1.0,9.246231155778895,0.3046185451958603
30,4,1.0,9.296482412060302,0.3142711153948408
30,4,1.0,9.34673366834171,0.3228329640653614
30,4,1.0,9.396984924623116,0.3296859794090575
30,4,1.0,9.447236180904524,0.3342054432294367
30,4,1.0,9.49748743718593,0.3357686285332415
30,4,1.0,9.547738693467338,0.3337990798530795
30,4,1.0,9.597989949748744,0.32790584550039176
30,4,1.0,9.648241206030152,0.3180612515833067
30,4,1.0,9.698492462311558,0.3047101702993847
30,4,1.0,9.748743718592966,0.2887427370049955
30,4,1.0,9.798994974874372,0.27133080573152296
30,4,1.0,9.84924623115578,0.2536859572834718
30,4,1.0,9.899497487437186,0.23684459167798066
30,4,1.0,9.949748743718594,0.22172452622093505
30,4,1.0,10.0,0.22757292319359576
