seed,trial,Nx,Nv,omega,tau,delta
40,3,16,3,0.8,10,0.43182105348426425
40,4,16,3,0.8,10,0.2997434227051293
40,5,16,3,0.8,10,0.2402900294265073
40,6,16,3,0.8,10,0.37115015291564446
40,7,16,3,0.8,10,0.33993610507374417
40,8,16,3,0.8,10,0.3232826120259793
40,9,16,3,0.8,10,0.46715278619605993
40,10,16,3,0.8,10,0.06926145341423708
40,11,16,3,0.8,10,0.3095596607277984
40,12,16,3,0.8,10,0.21023109380198118
40,13,16,3,0.8,10,0.3794195593516584
40,14,16,3,0.8,10,0.19395718831237976
40,15,16,3,0.8,10,0.3826847511933863
40,16,16,3,0.8,10,0.30550345274180013
40,17,16,3,0.8,10,0.36659612173874195
40,18,16,3,0.8,10,0.18551848222346273
40,19,16,3,0.8,10,0.25644788158905363
40,20,16,3,0.8,10,0.23493369826317181
40,21,16,3,0.8,10,0.23130162748172609
40,22,16,3,0.8,10,0.30492297718390143
40,23,16,3,0.8,10,0.1916439956696696
40,24,16,3,0.8,10,0.30818028172817613
40,25,16,3,0.8,10,0.348052888721144
40,26,16,3,0.8,10,0.4855978524258343
40,27,16,3,0.8,10,0.1815577068175944
40,28,16,3,0.8,10,0.3796160099250263
40,29,16,3,0.8,10,0.34833342517931315
40,30,16,3,0.8,10,0.21305257862689525
40,31,16,3,0.8,10,0.3708133098314978
40,32,16,3,0.8,10,0.26065246966982747
40,33,16,3,0.8,10,0.4220335795312976
40,34,16,3,0.8,10,0.18437728453132646
40,35,16,3,0.8,10,0.24632385850788882
40,36,16,3,0.8,10,0.2744436297706335
40,37,16,3,0.8,10,0.214487194383725
40,38,16,3,0.8,10,0.2945464602732725
40,39,16,3,0.8,10,0.41970484491359994
40,40,16,3,0.8,10,0.2314329034619359
40,41,16,3,0.8,10,0.22257034589244074
40,42,16,3,0.8,10,0.2380691063299281
40,43,16,3,0.8,10,0.1654295681907249
40,44,16,3,0.8,10,0.20752414644417716
40,45,16,3,0.8,10,0.2620316392949764
40,46,16,3,0.8,10,0.3013356480303877
40,47,16,3,0.8,10,0.24466592025815467
40,48,16,3,0.8,10,0.27888890590327176
40,49,16,3,0.8,10,0.228281852913933
40,50,16,3,0.8,10,0.2695082962974271
40,51,16,3,0.8,10,0.17684633481667483
40,52,16,3,0.8,10,0.2860210913330767
40,53,16,3,0.8,10,0.4520548223011124
40,54,16,3,0.8,10,0.16224062682226514
40,55,16,3,0.8,10,0.3243780653059336
40,56,16,3,0.8,10,0.14876778862094345
40,57,16,3,0.8,10,0.34695915052782034
40,58,16,3,0.8,10,0.2564722955468164
40,59,16,3,0.8,10,0.224904062363073
40,60,16,3,0.8,10,0.1895821816649106
40,61,16,3,0.8,10,0.24746122340110122
40,62,16,3,0.8,10,0.37732021358115114
40,63,16,3,0.8,10,0.20637197654288866
40,64,16,3,0.8,10,0.23687949456918989
40,65,16,3,0.8,10,0.1699313161941401
40,66,16,3,0.8,10,0.15871733151286688
40,67,16,3,0.8,10,0.2226744808872943
40,68,16,3,0.8,10,0.1426370537807199
40,69,16,3,0.8,10,0.22005474682191514
40,70,16,3,0.8,10,0.1732221856451323
40,71,16,3,0.8,10,0.27986967512381217
40,72,16,3,0.8,10,0.23111506685131145
40,73,16,3,0.8,10,0.2533245747817577
40,74,16,3,0.8,10,0.30869137927794343
40,75,16,3,0.8,10,0.22364919503462427
40,76,16,3,0.8,10,0.12022059494986866
40,77,16,3,0.8,10,0.33423390525297264
40,78,16,3,0.8,10,0.42698759448725804
40,79,16,3,0.8,10,0.3016694578164526
40,80,16,3,0.8,10,0.2793260181225927
40,81,16,3,0.8,10,0.31847104924425806
40,82,16,3,0.8,10,0.14320535904139614
40,83,16,3,0.8,10,0.216182927232381
40,84,16,3,0.8,10,0.21734162949968688
40,85,16,3,0.8,10,0.40920061876921865
40,86,16,3,0.8,10,0.1919811881293147
40,87,16,3,0.8,10,0.2849248681005043
40,88,16,3,0.8,10,0.3563653800848591
40,89,16,3,0.8,10,0.2050180946064771
40,90,16,3,0.8,10,0.5466561804313061
40,91,16,3,0.8,10,0.23738082329313392
40,92,16,3,0.8,10,0.27029367229197754
40,93,16,3,0.8,10,0.19619206414808915
40,94,16,3,0.8,10,0.18412468186696876
40,95,16,3,0.8,10,0.251658814386137
40,96,16,3,0.8,10,0.167367433288376
40,97,16,3,0.8,10,0.23050137533342935
40,98,16,3,0.8,10,0.24937960369876866
40,99,16,3,0.8,10,0.16807815458707737
40,100,16,3,0.8,10,0.5096608739459951
40,101,16,3,0.8,10,0.27096022250151547
40,102,16,3,0.8,10,0.30820455399046687
40,103,16,3,0.8,10,0.22062456156065896
40,104,16,3,0.8,10,0.35143456490420066
40,105,16,3,0.8,10,0.4829032298416603
40,106,16,3,0.8,10,0.2049189543786656
40,107,16,3,0.8,10,0.29409848053706344
40,108,16,3,0.8,10,0.19874740940953567
40,109,16,3,0.8,10,0.17074803384477316
40,110,16,3,0.8,10,0.28049996410303185
40,111,16,3,0.8,10,0.24507393620433687
40,112,16,3,0.8,10,0.44725016007949736
40,113,16,3,0.8,10,0.356185055848932
40,114,16,3,0.8,10,0.2970960533764884
40,115,16,3,0.8,10,0.352074148782806
40,116,16,3,0.8,10,0.14038778045256206
40,117,16,3,0.8,10,0.10584779796831606
40,118,16,3,0.8,10,0.3744930956770115
40,119,16,3,0.8,10,0.30368899868528126
40,120,16,3,0.8,10,0.22535647132638584
40,121,16,3,0.8,10,0.3524551749058009
40,122,16,3,0.8,10,0.2493855289809374
40,123,16,3,0.8,10,0.31784303408323783
40,124,16,3,0.8,10,0.19842598572008333
40,125,16,3,0.8,10,0.3229854224489822
40,126,16,3,0.8,10,0.12666997757920112
40,127,16,3,0.8,10,0.35133897064494923
40,128,16,3,0.8,10,0.2586675905936908
40,129,16,3,0.8,10,0.3356066132276435
40,130,16,3,0.8,10,0.16744651527126228
40,131,16,3,0.8,10,0.1708375509579579
40,132,16,3,0.8,10,0.29507876713372083
40,133,16,3,0.8,10,0.11838314826867956
40,134,16,3,0.8,10,0.29940332176915996
40,135,16,3,0.8,10,0.22918208463175982
40,136,16,3,0.8,10,0.3366906960308125
40,137,16,3,0.8,10,0.2670888259254884
40,138,16,3,0.8,10,0.32548803049054786
40,139,16,3,0.8,10,0.3358229203705708
40,140,16,3,0.8,10,0.2785330582003765
40,141,16,3,0.8,10,0.14546137050595637
40,142,16,3,0.8,10,0.4130505598173177
40,143,16,3,0.8,10,0.08713847545153686
40,144,16,3,0.8,10,0.4051508986724997
40,145,16,3,0.8,10,0.18438635371181455
40,146,16,3,0.8,10,0.16464019634495136
40,147,16,3,0.8,10,0.4798814175343277
40,148,16,3,0.8,10,0.2783132974612731
40,149,16,3,0.8,10,0.15453212084071477
40,150,16,3,0.8,10,0.2177784476144657
40,151,16,3,0.8,10,0.36805955635755994
40,152,16,3,0.8,10,0.20955537722718454
40,153,16,3,0.8,10,0.23994550751023902
40,154,16,3,0.8,10,0.31782120940042197
40,155,16,3,0.8,10,0.14575174646478667
40,156,16,3,0.8,10,0.37460525698805897
40,157,16,3,0.8,10,0.45437060351200037
40,158,16,3,0.8,10,0.12571656655242477
40,159,16,3,0.8,10,0.26774335450807096
40,160,16,3,0.8,10,0.2842356388469434
40,161,16,3,0.8,10,0.4135295428316591
40,162,16,3,0.8,10,0.2677017140417296
40,163,16,3,0.8,10,0.35387080075746846
40,164,16,3,0.8,10,0.2887331081389447
40,165,16,3,0.8,10,0.16476325369059475
40,166,16,3,0.8,10,0.16842975386927014
40,167,16,3,0.8,10,0.20921681054584956
40,168,16,3,0.8,10,0.37049558610382416
40,169,16,3,0.8,10,0.41026663639128214
40,170,16,3,0.8,10,0.39383686586051236
40,171,16,3,0.8,10,0.133612372720662
40,172,16,3,0.8,10,0.1726358534407293
40,173,16,3,0.8,10,0.1288462865498519
40,174,16,3,0.8,10,0.1559933040967995
40,175,16,3,0.8,10,0.36579173262352943
40,176,16,3,0.8,10,0.18201642836538562
40,177,16,3,0.8,10,0.24523000979191018
40,178,16,3,0.8,10,0.15702339786992733
40,179,16,3,0.8,10,0.2875414489331497
40,180,16,3,0.8,10,0.2757400514848248
40,181,16,3,0.8,10,0.27008630351377677
40,182,16,3,0.8,10,0.22910234345582994
40,183,16,3,0.8,10,0.3151187588096834
40,184,16,3,0.8,10,0.23196660423538226
40,185,16,3,0.8,10,0.33986345279188257
40,186,16,3,0.8,10,0.19240723173309807
40,187,16,3,0.8,10,0.2666094616310415
40,188,16,3,0.8,10,0.2502524506859529
40,189,16,3,0.8,10,0.27557183835469357
40,190,16,3,0.8,10,0.3182259946700372
40,191,16,3,0.8,10,0.15635956327322786
40,192,16,3,0.8,10,0.31609010055905784
40,193,16,3,0.8,10,0.5289884922618534
40,194,16,3,0.8,10,0.22526635550791274
40,195,16,3,0.8,10,0.3249645115453529
40,196,16,3,0.8,10,0.15207249497625205
40,197,16,3,0.8,10,0.3149757189147132
40,198,16,3,0.8,10,0.3371680332410033
40,199,16,3,0.8,10,0.4172704515920864
40,0,16,3,0.9,1,0.41181048888756533
40,1,16,3,0.9,1,0.3826087390612294
40,2,16,3,0.9,1,0.2950167732494227
40,3,16,3,0.9,1,0.5498442328928184
40,4,16,3,0.9,1,0.5173231540694481
40,5,16,3,0.9,1,0.47600378319592296
40,6,16,3,0.9,1,0.5358840535706013
40,7,16,3,0.9,1,0.33957379412857835
40,8,16,3,0.9,1,0.46092177502663245
40,9,16,3,0.9,1,0.42179162198070597
40,10,16,3,0.9,1,0.48142176531837405
40,11,16,3,0.9,1,0.3691159791119828
40,12,16,3,0.9,1,0.40959206945443893
40,13,16,3,0.9,1,0.41510209011496235
40,14,16,3,0.9,1,0.31295738759189495
40,15,16,3,0.9,1,0.299129528116455
40,16,16,3,0.9,1,0.3202460777611743
40,17,16,3,0.9,1,0.429428036494478
40,18,16,3,0.9,1,0.35816208547674844
40,19,16,3,0.9,1,0.41170804613609935
40,20,16,3,0.9,1,0.4180910319272273
40,21,16,3,0.9,1,0.47181266233973146
40,22,16,3,0.9,1,0.411924442983239
40,23,16,3,0.9,1,0.4971168177150899
40,24,16,3,0.9,1,0.43797573506687104
40,25,16,3,0.9,1,0.2782408278575972
40,26,16,3,0.9,1,0.4949708280226254
40,27,16,3,0.9,1,0.38953259867048096
40,28,16,3,0.9,1,0.6211626643130564
40,29,16,3,0.9,1,0.39043375660852514
40,30,16,3,0.9,1,0.5365931111184414
40,31,16,3,0.9,1,0.38748286201990734
40,32,16,3,0.9,1,0.3911398461015686
40,33,16,3,0.9,1,0.3355627813184652
40,34,16,3,0.9,1,0.39997691284951625
40,35,16,3,0.9,1,0.41569270963877886
40,36,16,3,0.9,1,0.3507020579542858
40,37,16,3,0.9,1,0.38549684682882956
40,38,16,3,0.9,1,0.2963340261799803
40,39,16,3,0.9,1,0.40460139307493037
40,40,16,3,0.9,1,0.35868236123630054
40,41,16,3,0.9,1,0.27920241929633544
40,42,16,3,0.9,1,0.38976047065517777
40,43,16,3,0.9,1,0.5998659373695719
40,44,16,3,0.9,1,0.2746880180163441
40,45,16,3,0.9,1,0.435757761397536
40,46,16,3,0.9,1,0.38878610497838495
40,47,16,3,0.9,1,0.48034068745086317
40,48,16,3,0.9,1,0.36763681275789395
40,49,16,3,0.9,1,0.4097245373028653
40,50,16,3,0.9,1,0.3219505175724421
40,51,16,3,0.9,1,0.29533551020547555
40,52,16,3,0.9,1,0.29193309111701404
40,53,16,3,0.9,1,0.5195690451994612
40,54,16,3,0.9,1,0.3595162783522736
40,55,16,3,0.9,1,0.3997993091786017
40,56,16,3,0.9,1,0.3986439746260394
40,57,16,3,0.9,1,0.4249423734593555
40,58,16,3,0.9,1,0.40802589550967205
40,59,16,3,0.9,1,0.47539000470437437
40,60,16,3,0.9,1,0.4650146229949567
40,61,16,3,0.9,1,0.5171112993150291
40,62,16,3,0.9,1,0.3353605148750833
40,63,16,3,0.9,1,0.4638450883602378
40,64,16,3,0.9,1,0.3340201313809117
40,65,16,3,0.9,1,0.42166356874260646
40,66,16,3,0.9,1,0.3245771989682245
40,67,16,3,0.9,1,0.5357051277335982
40,68,16,3,0.9,1,0.4587222631011063
40,69,16,3,0.9,1,0.44573547356259163
40,70,16,3,0.9,1,0.39043369416255186
40,71,16,3,0.9,1,0.4846255373388314
40,72,16,3,0.9,1,0.4197892137837942
40,73,16,3,0.9,1,0.3823182598672906
40,74,16,3,0.9,1,0.39412040262322545
40,75,16,3,0.9,1,0.4596664780256077
40,76,16,3,0.9,1,0.4369125299027452
40,77,16,3,0.9,1,0.39532760038410697
40,78,16,3,0.9,1,0.4338812454106376
40,79,16,3,0.9,1,0.3976173450220762
40,80,16,3,0.9,1,0.47596749729971505
40,81,16,3,0.9,1,0.3309546780462388
40,82,16,3,0.9,1,0.5011737270220439
40,83,16,3,0.9,1,0.5237930456277593
40,84,16,3,0.9,1,0.4625480408764622
40,85,16,3,0.9,1,0.40258901709647116
40,86,16,3,0.9,1,0.32664882705874665
40,87,16,3,0.9,1,0.46152035356060783
40,88,16,3,0.9,1,0.4194811757110595
40,89,16,3,0.9,1,0.40709321210820903
40,90,16,3,0.9,1,0.5443747062263541
40,91,16,3,0.9,1,0.38296276125986706
40,92,16,3,0.9,1,0.4744208094342183
40,93,16,3,0.9,1,0.4123211824602865
40,94,16,3,0.9,1,0.40816188144183174
40,95,16,3,0.9,1,0.3854124646074492
40,96,16,3,0.9,1,0.48024336056888495
40,97,16,3,0.9,1,0.5459611508108864
40,98,16,3,0.9,1,0.42486250086109595
40,99,16,3,0.9,1,0.5526210408451366
40,100,16,3,0.9,1,0.3675998012567514
40,101,16,3,0.9,1,0.4446753854146762
40,102,16,3,0.9,1,0.4551641956081418
40,103,16,3,0.9,1,0.48645711768288846
40,104,16,3,0.9,1,0.3214052091023786
40,105,16,3,0.9,1,0.3423228449153346
40,106,16,3,0.9,1,0.38616328357429575
40,107,16,3,0.9,1,0.4346358255290972
40,108,16,3,0.9,1,0.3782217976293145
40,109,16,3,0.9,1,0.4403459241367321
40,110,16,3,0.9,1,0.4104258864345042
40,111,16,3,0.9,1,0.5033154562545918
40,112,16,3,0.9,1,0.48721401032175826
40,113,16,3,0.9,1,0.4880644646812209
40,114,16,3,0.9,1,0.41296557627404235
40,115,16,3,0.9,1,0.5749342044375112
40,116,16,3,0.9,1,0.5964377333751743
40,117,16,3,0.9,1,0.4153270957773908
40,118,16,3,0.9,1,0.32755275229327585
40,119,16,3,0.9,1,0.5190009971001106
40,120,16,3,0.9,1,0.44373021892431497
40,121,16,3,0.9,1,0.44778618841677076
40,122,16,3,0.9,1,0.4362514091086148
40,123,16,3,0.9,1,0.3125813849214474
40,124,16,3,0.9,1,0.35127576061960186
40,125,16,3,0.9,1,0.34456084274442766
40,126,16,3,0.9,1,0.473140510029763
40,127,16,3,0.9,1,0.4073469291272285
40,128,16,3,0.9,1,0.4263481949229957
40,129,16,3,0.9,1,0.40921194891799795
40,130,16,3,0.9,1,0.4478800333362572
40,131,16,3,0.9,1,0.3118724884542823
40,132,16,3,0.9,1,0.43566870520049805
40,133,16,3,0.9,1,0.4511882791452752
40,134,16,3,0.9,1,0.5597530557516828
40,135,16,3,0.9,1,0.3984515405911249
40,136,16,3,0.9,1,0.37435757301938993
40,137,16,3,0.9,1,0.5969746630117062
40,138,16,3,0.9,1,0.3029126050180374
40,139,16,3,0.9,1,0.33298337452327376
40,140,16,3,0.9,1,0.4423711690111821
40,141,16,3,0.9,1,0.3929464603003993
40,142,16,3,0.9,1,0.4094537353850902
40,143,16,3,0.9,1,0.34794264578077216
40,144,16,3,0.9,1,0.3844635307841725
40,145,16,3,0.9,1,0.32389538954635666
40,146,16,3,0.9,1,0.43467994253392395
40,147,16,3,0.9,1,0.35349186868851756
40,148,16,3,0.9,1,0.5356912029766632
40,149,16,3,0.9,1,0.417763031556722
40,150,16,3,0.9,1,0.35359725810115467
40,151,16,3,0.9,1,0.3484373617704762
40,152,16,3,0.9,1,0.39951318237497024
40,153,16,3,0.9,1,0.5822722505878858
40,154,16,3,0.9,1,0.4253806093200837
40,155,16,3,0.9,1,0.4902070021552649
40,156,16,3,0.9,1,0.3543776435126689
40,157,16,3,0.9,1,0.3828852598162348
40,158,16,3,0.9,1,0.2937137328926534
40,159,16,3,0.9,1,0.48167129631690186
40,160,16,3,0.9,1,0.2875567928224641
40,161,16,3,0.9,1,0.3460845242190892
40,162,16,3,0.9,1,0.40124327260338655
40,163,16,3,0.9,1,0.5276813166494366
40,164,16,3,0.9,1,0.36520750826584547
40,165,16,3,0.9,1,0.42492374371542363
40,166,16,3,0.9,1,0.4040629688824478
40,167,16,3,0.9,1,0.5205309303151351
40,168,16,3,0.9,1,0.3874816980448135
40,169,16,3,0.9,1,0.31594536928516737
40,170,16,3,0.9,1,0.5395765259012274
40,171,16,3,0.9,1,0.5385603007491773
40,172,16,3,0.9,1,0.569406264865376
40,173,16,3,0.9,1,0.4859478305531448
40,174,16,3,0.9,1,0.36712997053595686
40,175,16,3,0.9,1,0.36485507655699617
40,176,16,3,0.9,1,0.4812752043787216
40,177,16,3,0.9,1,0.35747781893853203
40,178,16,3,0.9,1,0.3971809805677393
40,179,16,3,0.9,1,0.3176036754048881
40,180,16,3,0.9,1,0.32624143451866816
40,181,16,3,0.9,1,0.3365324631640051
40,182,16,3,0.9,1,0.4000435376239339
40,183,16,3,0.9,1,0.37178723457754514
40,184,16,3,0.9,1,0.38742834375242674
40,185,16,3,0.9,1,0.4910323711996308
40,186,16,3,0.9,1,0.48811343631460985
40,187,16,3,0.9,1,0.35367062354203305
40,188,16,3,0.9,1,0.354177826573263
40,189,16,3,0.9,1,0.34593419360330324
40,190,16,3,0.9,1,0.41854610540557335
40,191,16,3,0.9,1,0.43849595892079574
40,192,16,3,0.9,1,0.4527384563748815
40,193,16,3,0.9,1,0.36783968077069995
40,194,16,3,0.9,1,0.5625557472284649
40,195,16,3,0.9,1,0.478854633845716
40,196,16,3,0.9,1,0.4272266262354967
40,197,16,3,0.9,1,0.37759619173354764
40,198,16,3,0.9,1,0.5130270783244767
40,199,16,3,0.9,1,0.48618111895731875
40,0,16,3,0.9,2,0.2717414052279271
40,1,16,3,0.9,2,0.3237559870769918
40,2,16,3,0.9,2,0.462989422088689
40,3,16,3,0.9,2,0.37995263496193854
40,4,16,3,0.9,2,0.44657913806306215
40,5,16,3,0.9,2,0.38316488770205637
40,6,16,3,0.9,2,0.31586921162716686
40,7,16,3,0.9,2,0.36232466762095383
40,8,16,3,0.9,2,0.42099361279840325
40,9,16,3,0.9,2,0.4068091958429448
40,10,16,3,0.9,2,0.31557485776256544
40,11,16,3,0.9,2,0.40357104418871803
40,12,16,3,0.9,2,0.34767541357885945
40,13,16,3,0.9,2,0.35553869580034925
40,14,16,3,0.9,2,0.3176229978939793
40,15,16,3,0.9,2,0.2605107236415692
40,16,16,3,0.9,2,0.3912719104736638
40,17,16,3,0.9,2,0.3323712545484072
40,18,16,3,0.9,2,0.33048001295084883
40,19,16,3,0.9,2,0.3295554988502117
40,20,16,3,0.9,2,0.37304954268971713
40,21,16,3,0.9,2,0.4658562152417802
40,22,16,3,0.9,2,0.44940370637832094
40,23,16,3,0.9,2,0.34978188984964975
40,24,16,3,0.9,2,0.5424035152075338
40,25,16,3,0.9,2,0.3975348891280489
40,26,16,3,0.9,2,0.44273985193264387
40,27,16,3,0.9,2,0.30820894641696017
40,28,16,3,0.9,2,0.336224527261057
40,29,16,3,0.9,2,0.3937342870276863
40,30,16,3,0.9,2,0.5230744407441934
40,31,16,3,0.9,2,0.3431791029385287
40,32,16,3,0.9,2,0.2844438041924467
40,33,16,3,0.9,2,0.4119629202123559
40,34,16,3,0.9,2,0.36829442778810006
40,35,16,3,0.9,2,0.42969793162369685
40,36,16,3,0.9,2,0.38692950299251255
40,37,16,3,0.9,2,0.42631633107301076
40,38,16,3,0.9,2,0.3898380634175396
40,39,16,3,0.9,2,0.24510224202955516
40,40,16,3,0.9,2,0.32994671691077265
40,41,16,3,0.9,2,0.3749858334797441
40,42,16,3,0.9,2,0.35243589719479296
40,43,16,3,0.9,2,0.3280453336216007
40,44,16,3,0.9,2,0.2868488747236175
40,45,16,3,0.9,2,0.30494532275846603
40,46,16,3,0.9,2,0.37090111214264077
40,47,16,3,0.9,2,0.32693680258639773
40,48,16,3,0.9,2,0.5276409480163691
40,49,16,3,0.9,2,0.41362748691517953
40,50,16,3,0.9,2,0.38482011013543
40,51,16,3,0.9,2,0.3036322730031428
40,52,16,3,0.9,2,0.24142949197976427
40,53,16,3,0.9,2,0.5105897770104849
40,54,16,3,0.9,2,0.591683753827744
40,55,16,3,0.9,2,0.28847146697461246
40,56,16,3,0.9,2,0.32180092637720104
40,57,16,3,0.9,2,0.3642628037477005
40,58,16,3,0.9,2,0.3822063955348085
40,59,16,3,0.9,2,0.35513087137880955
40,60,16,3,0.9,2,0.49514031390673474
40,61,16,3,0.9,2,0.3359824239232016
40,62,16,3,0.9,2,0.29147775940938625
40,63,16,3,0.9,2,0.44701781935144314
40,64,16,3,0.9,2,0.44567884419888426
40,65,16,3,0.9,2,0.3722839468834048
40,66,16,3,0.9,2,0.4578957564786079
40,67,16,3,0.9,2,0.3523345000637426
40,68,16,3,0.9,2,0.3770323427928518
40,69,16,3,0.9,2,0.4151892630824342
40,70,16,3,0.9,2,0.3243585769591556
40,71,16,3,0.9,2,0.43688153938186214
40,72,16,3,0.9,2,0.5227832290191445
40,73,16,3,0.9,2,0.307842328393243
40,74,16,3,0.9,2,0.19398221115314418
40,75,16,3,0.9,2,0.38262508124638694
40,76,16,3,0.9,2,0.4327528081869644
40,77,16,3,0.9,2,0.41852589725853845
40,78,16,3,0.9,2,0.46281392401335875
40,79,16,3,0.9,2,0.5480110232119786
40,80,16,3,0.9,2,0.4558292299326273
40,81,16,3,0.9,2,0.363788500284813
40,82,16,3,0.9,2,0.34428141491671127
40,83,16,3,0.9,2,0.48595275451918674
40,84,16,3,0.9,2,0.3565248337477025
40,85,16,3,0.9,2,0.3884447455927772
40,86,16,3,0.9,2,0.4601207824056429
40,87,16,3,0.9,2,0.34073826195884893
40,88,16,3,0.9,2,0.32947009822621864
40,89,16,3,0.9,2,0.4176039133727628
40,90,16,3,0.9,2,0.32416715684926783
40,91,16,3,0.9,2,0.33755068023405566
40,92,16,3,0.9,2,0.3818142766300394
40,93,16,3,0.9,2,0.30861360788026304
40,94,16,3,0.9,2,0.3788734754084112
40,95,16,3,0.9,2,0.36941994772353226
40,96,16,3,0.9,2,0.3177924703217552
40,97,16,3,0.9,2,0.385779044405664
40,98,16,3,0.9,2,0.4375105209863709
40,99,16,3,0.9,2,0.3137751919560161
40,100,16,3,0.9,2,0.3770887970203506
40,101,16,3,0.9,2,0.43842513885513834
40,102,16,3,0.9,2,0.41958670939419795
40,103,16,3,0.9,2,0.3888169699712435
40,104,16,3,0.9,2,0.30098304063782444
40,105,16,3,0.9,2,0.6129267465590593
40,106,16,3,0.9,2,0.4183642189882268
40,107,16,3,0.9,2,0.30983916906395104
40,108,16,3,0.9,2,0.3568135428295931
40,109,16,3,0.9,2,0.29923539368817575
40,110,16,3,0.9,2,0.4473140782485365
40,111,16,3,0.9,2,0.4225289741763515
40,112,16,3,0.9,2,0.392716933796298
40,113,16,3,0.9,2,0.4147422409674869
40,114,16,3,0.9,2,0.3925328437806566
40,115,16,3,0.9,2,0.2728398441013953
40,116,16,3,0.9,2,0.3443550241956665
40,117,16,3,0.9,2,0.3384921943481539
40,118,16,3,0.9,2,0.3315882844044904
40,119,16,3,0.9,2,0.46016498222211455
40,120,16,3,0.9,2,0.5159172953862217
40,121,16,3,0.9,2,0.3526134048236164
40,122,16,3,0.9,2,0.24743999503899
40,123,16,3,0.9,2,0.30559483708369417
40,124,16,3,0.9,2,0.33356677087611375
40,125,16,3,0.9,2,0.4021468378510521
40,126,16,3,0.9,2,0.3119263903635172
40,127,16,3,0.9,2,0.2774836532741347
40,128,16,3,0.9,2,0.36668918811581475
40,129,16,3,0.9,2,0.4361071608891848
40,130,16,3,0.9,2,0.3805197960293513
40,131,16,3,0.9,2,0.42639027815206854
40,132,16,3,0.9,2,0.41047459597557534
40,133,16,3,0.9,2,0.4510090564569673
40,134,16,3,0.9,2,0.6168373486773637
40,135,16,3,0.9,2,0.4354738776913697
40,136,16,3,0.9,2,0.4405342361814128
40,137,16,3,0.9,2,0.47951861724300576
40,138,16,3,0.9,2,0.24247465670311136
40,139,16,3,0.9,2,0.4815721162573354
40,140,16,3,0.9,2,0.39657680803721584
40,141,16,3,0.9,2,0.27674412279171823
40,142,16,3,0.9,2,0.4193631128607238
40,143,16,3,0.9,2,0.38044227463756297
40,144,16,3,0.9,2,0.35186176335253505
40,145,16,3,0.9,2,0.42917736946245966
40,146,16,3,0.9,2,0.44639274498977366
40,147,16,3,0.9,2,0.39950171861658357
40,148,16,3,0.9,2,0.5416739222712705
40,149,16,3,0.9,2,0.4212232558543327
40,150,16,3,0.9,2,0.5040814895451481
40,151,16,3,0.9,2,0.25178647873753873
40,152,16,3,0.9,2,0.2999192796047595
40,153,16,3,0.9,2,0.3561658013882933
40,154,16,3,0.9,2,0.3043087737749947
40,155,16,3,0.9,2,0.3107603309314634
40,156,16,3,0.9,2,0.24278641520585756
40,157,16,3,0.9,2,0.3927032743811285
40,158,16,3,0.9,2,0.3662711468281671
40,159,16,3,0.9,2,0.41290946791212507
40,160,16,3,0.9,2,0.3939959201962961
40,161,16,3,0.9,2,0.3857532255703074
40,162,16,3,0.9,2,0.4275904660072094
40,163,16,3,0.9,2,0.48328483721791876
40,164,16,3,0.9,2,0.2920850100032082
40,165,16,3,0.9,2,0.3864655927724462
40,166,16,3,0.9,2,0.39308415168203936
40,167,16,3,0.9,2,0.3080202312873094
40,168,16,3,0.9,2,0.3325744620570962
40,169,16,3,0.9,2,0.4282930483374776
40,170,16,3,0.9,2,0.38027865258071236
40,171,16,3,0.9,2,0.5485237091897387
40,172,16,3,0.9,2,0.4231663170202987
40,173,16,3,0.9,2,0.41807135831528097
40,174,16,3,0.9,2,0.5067894971966449
40,175,16,3,0.9,2,0.46624818176237426
40,176,16,3,0.9,2,0.3006353873443701
40,177,16,3,0.9,2,0.39170082055705235
40,178,16,3,0.9,2,0.434790964414671
40,179,16,3,0.9,2,0.24462677528024443
40,180,16,3,0.9,2,0.4735837310853608
40,181,16,3,0.9,2,0.5378590742202638
40,182,16,3,0.9,2,0.2772915482398347
40,183,16,3,0.9,2,0.2883404486856138
40,184,16,3,0.9,2,0.4780724041600565
40,185,16,3,0.9,2,0.4591546770457905
40,186,16,3,0.9,2,0.4370375503728935
40,187,16,3,0.9,2,0.4311974997427679
40,188,16,3,0.9,2,0.35707467528281944
40,189,16,3,0.9,2,0.3572964032659945
40,190,16,3,0.9,2,0.3816468790234051
40,191,16,3,0.9,2,0.3700432591265686
40,192,16,3,0.9,2,0.2513828250350976
40,193,16,3,0.9,2,0.44941265192831115
40,194,16,3,0.9,2,0.38375345712824643
40,195,16,3,0.9,2,0.34722395846800286
40,196,16,3,0.9,2,0.46238219254883406
40,197,16,3,0.9,2,0.3303246850113523
40,198,16,3,0.9,2,0.42247296801211787
40,199,16,3,0.9,2,0.3899829500577179
40,0,16,3,0.9,5,0.4111718968870081
40,1,16,3,0.9,5,0.4935321915362316
40,2,16,3,0.9,5,0.19340843046307044
40,3,16,3,0.9,5,0.22978017197448852
40,4,16,3,0.9,5,0.26974581202399955
40,5,16,3,0.9,5,0.22143744046673924
40,6,16,3,0.9,5,0.22641681805292801
40,7,16,3,0.9,5,0.3709224798247896
40,8,16,3,0.9,5,0.3471968828600604
40,9,16,3,0.9,5,0.3400738293843324
40,10,16,3,0.9,5,0.448689035253213
40,11,16,3,0.9,5,0.318366549832531
